Ticker,Reported_Date,Actual_Label,Probability,Predicted_Label,fact_ids
HPQ,2017-03-31,0.0,0.3868669,0,"[252162, 252156, 252155, 252154, 174854, 224267, 252159, 252157, 171126, 252150, 252149, 252153, 252151, 252147, 252148, 252146, 134402, 252140, 252137, 45510, 252127, 107776, 92614, 221531, 221529, 134278, 240969, 134233, 221525, 37262, 37269, 134242, 252124, 252125, 252128, 252126, 252121, 252123, 252118, 252119, 252120, 252114, 252104, 252106, 252101, 216436, 252107, 252105, 252092, 252095, 252099, 252091, 224160, 252084, 252085, 252086, 252087, 252088, 252083, 240886, 171003, 252080, 252073, 252072, 252075, 252064, 252066, 252071, 252067, 252068, 252070, 252069, 122358, 122359, 92205, 252059, 252051, 160299, 252052, 252050, 252046, 252048, 252038, 92103, 252035, 252042, 252037, 252031, 252033, 252030, 252034, 68103]"
ACN,2018-06-30,0.0,0.41907609,0,"[26691, 26690, 26694, 26693, 26692, 26687, 26680, 26683, 26684, 26685, 26676, 26678, 26675, 26672, 26667, 26671, 26669, 87617, 26663, 26664, 26654, 26653, 26651, 26649, 26643, 26641, 26640, 26645, 26633, 26636, 26637, 26634, 26635, 26631, 26630, 26625, 26626, 26628, 26629, 26624, 26623, 26618, 26622, 26616, 26614, 26615, 26613, 22858, 26610, 26608, 26609, 26605, 111156, 26603, 26599, 26594, 26591, 26596, 26584, 26583, 26586, 26587, 26589, 26581]"
FSLR,2016-06-30,0.0,0.4691196,0,"[216956, 111946, 216950, 216947, 216954, 216953, 216949, 216948, 216952, 216943, 216941, 216944, 216940, 216937, 216936, 216933, 216935, 216934, 216922, 216924, 216927, 216920, 216919, 216915, 216914, 216913, 216912, 216909, 216911, 216908, 216906, 216905, 216904, 216903, 216902, 216899, 216894, 216900, 216890, 216896, 216889, 216882, 216885, 216880, 216881, 216879, 216875, 216868, 216874, 216877, 216878, 216876, 216867, 216871, 216870, 216862, 216865, 216860, 216855, 216856, 216857, 216858, 216849, 216850, 216847, 216853, 216852, 216854, 216845, 216843, 216841, 216837, 216840, 216834, 216836, 216833, 216830, 216832, 216831]"
ACN,2015-12-31,0.0,0.43475658,0,"[27892, 27891, 27890, 27888, 27884, 27887, 27883, 27880, 27879, 27878, 27874, 27875, 27872, 27871, 27868, 27863, 27861, 27855, 27856, 27859, 27852, 27846, 27849, 27850, 27845, 27844, 27830, 27843, 27831, 27826, 27833, 178866, 27825, 27818, 27819, 27821, 27822, 27820, 27812, 27813, 27816, 27814, 27801, 27805, 27804, 27808]"
DHI,2020-12-31,0.0,0.4980103,0,"[176998, 50001, 176991, 176996, 176988, 176983, 60684, 60674, 81494, 176982, 49939, 49935, 176984, 176981, 176980, 176979, 176974, 176965, 176951, 176972, 176946, 176975, 176976, 151376, 176961, 176948, 176942, 176937, 176934, 176940, 176938, 176930, 176933, 176929, 176915, 176919, 176918, 176916, 176909]"
C,2023-09-30,1.0,0.4665831,0,"[229142, 229141, 229130, 7593, 7501, 259073, 259075, 259063, 7480, 229112, 229106, 259065, 259068, 249443, 259069, 229088, 271079, 63320, 203773, 113461, 229063, 97580, 106258, 229060, 229026, 229045, 229048, 106246, 222811, 222819, 222829, 63314, 229020, 228979, 7239, 109318, 7223, 258994, 21897, 7219, 118681, 228999, 228991, 7244, 229015, 7261, 228986, 105127, 109296, 228972, 258977, 109284, 228891, 228912, 228893, 109230, 213089, 249424, 109232, 109234, 228884, 228882, 271045, 210287, 203626, 228838, 228839, 188153, 228815, 109212, 188166, 6637, 6521, 142285, 213024, 48904, 72211, 197526, 6078, 96930, 72120, 109180, 109181, 109183, 109187, 228727, 43648, 228720, 228715, 5768, 203302, 212958, 158355, 228682, 203248, 228662, 106177, 228651, 43603, 30304, 175592, 228635, 228637, 5337, 5339, 228627, 228603, 228584, 219253, 96284, 4973, 228551, 4697, 228523, 228503, 246378, 228509, 228498, 175556, 228496, 228483, 4438, 4429, 4233, 95989, 228472, 4267, 228470, 4295, 4353, 203003, 228466, 228465, 228469, 249304, 249299, 249286, 249316, 95940, 95831, 180287, 258383, 228402, 228388, 228372, 228375, 124661, 124669, 124672, 124660, 162326, 124662, 124663, 124658, 124639, 124643, 124655, 124654, 124657, 124666, 124629, 124647, 124646, 124645, 124642, 124634, 124630, 124638, 124651, 124628, 124627, 3426, 124625, 124633, 3429, 202630, 246360, 124621]"
WFC,2022-09-30,0.0,0.40329543,0,"[109871, 231473, 125574, 125567, 125523, 125548, 125530, 125557, 20117, 125551, 125511, 76203, 125507, 125501, 125498, 109855, 125461, 109859, 109854, 125473, 125457, 125462, 125415, 125400, 125361, 125341, 125351, 125357, 125358, 231413, 125434, 125438, 125429, 125381, 125422, 125418, 125391, 231420, 188622, 125433, 125327, 125328, 125332, 125334, 125348, 125344, 125345, 125313, 242909, 125306, 271447, 125303, 125274, 125269, 164703, 19521, 125251, 19383, 231297, 19183, 231299, 125222, 125220, 125216, 75912, 125140, 18348, 18176, 75582, 75578, 75602, 125090, 57412, 125059, 125061, 17876, 125054, 125037, 125039, 125045, 125040, 17727, 17744, 125027, 109805, 109808, 125007, 176300, 31874, 125008, 176297, 124990, 124974, 124958, 17314, 75402, 124926]"
MET,2022-09-30,0.0,0.41907144,0,"[181006, 19865, 46775, 76113, 19735, 19709, 19711, 19583, 19584, 19536, 76031, 76032, 173932, 19290, 19316, 19323, 19191, 19190, 19230, 49401, 60109, 60112, 55456, 55455, 19000, 19016, 19012, 49397, 49394, 280048, 18902, 18901, 18900, 18824, 18851, 18805, 18811, 18761, 18686, 18684, 18384, 75654, 249789, 17685, 164498, 75442, 17322, 17341, 17313, 17285, 17230, 248050, 17284]"
BK,2020-09-30,0.0,0.48607045,0,"[110677, 110676, 236502, 110674, 110667, 110670, 110662, 110666, 110664, 127204, 110650, 110653, 110652, 110649, 110647, 110640, 110642, 243616, 243634, 236310, 110633, 110638, 110625, 236272, 110624, 110632, 110626, 110619, 110617, 110618, 110206, 110613, 167682, 110610, 110604, 110602, 110565, 110608, 110581, 81811, 110568, 81804, 110571, 110584, 110577, 110580, 110590, 110587, 110562, 110574, 110598, 110560, 110550]"
FTNT,2018-06-30,1.0,0.3889363,0,"[221236, 221239, 221237, 221234, 221231, 221230, 221228, 221224, 221220, 221223, 221217, 221218, 221215, 221206, 221204, 221203, 41981, 221211, 221200, 221197, 221195, 221188, 221185, 101290, 221182, 221179, 221177, 221174, 221172, 221171, 221170, 221164, 221163, 221166, 221162, 221161, 221159, 221156, 221155, 221150, 221151, 221153, 221152, 221149, 221148, 221147, 221145, 221142, 221138, 221139, 221140, 221135, 221134, 221132, 221131, 221128, 221129, 221130]"
NVDA,2017-12-31,1.0,0.45472398,0,"[89241, 89242, 89245, 89246, 89250, 27008, 89225, 89224, 89237, 26998, 89215, 89220, 67293, 26990, 89203, 89219, 89217, 89208, 89202, 67279, 67289, 89200, 89196, 215796, 89191, 89192, 89187, 89188, 89189, 36748, 251701, 67270, 67262, 170372, 89168, 89173, 89174, 89175, 132450, 89177, 89179, 89162, 89165, 89176, 89164, 67248, 122082, 89155, 67241, 147536, 67218, 67229, 67214, 132340, 89143, 89149, 67205, 89140, 89129, 89130, 89126, 42371, 67196, 89127, 89125, 89128, 67165, 89110, 89119, 89118, 89105, 251679, 89117, 89116, 89114, 89113, 89115, 67151, 67149, 67145, 223928, 89101, 67138, 67153, 67143, 89094, 89095, 89096, 89099, 89069, 89074, 67118, 89078, 174625, 89088, 89089, 89080, 89093, 89037, 89036, 67103, 67099, 67087, 89055, 67086, 67083, 89053, 89060, 89052, 89030, 89033, 89034, 183186, 67078, 67069, 67062, 67063, 67068, 89007, 89015, 88975, 88983, 88980, 88978, 143783, 88951, 88952, 88968, 88970, 88971, 204999, 88955, 67055, 88973, 67054, 88972, 143769, 67041, 221348, 88944, 199440, 101338, 36618, 36616, 88933, 226647, 88937, 88925, 88928, 88916, 67029, 88927, 88926, 88932, 67025, 67034, 67030, 67035, 67027, 67026, 67024, 58459, 88914, 226629, 67011, 88900, 88902, 88904, 88906, 88891, 36594, 67006, 88890, 88889, 66977, 66991, 66996, 170318, 66989, 66998, 36568, 36565, 36561, 36556, 36554, 66976, 36539, 36545, 192465, 88872, 88870, 88867, 36542, 36527, 88864, 88874, 88860, 88859, 88857, 88853, 88847, 66974, 88861, 88835, 88840, 88850, 88845, 66967, 66966, 66970, 66959, 66955, 88833, 178081, 88829, 88819, 88824, 66953, 66952, 66948, 178070, 178082, 88799, 88800, 88801, 88797, 88796, 170274, 66947, 88786, 88795, 88787, 88774, 88777, 88776, 88765, 88766, 221337, 88761, 170256, 88763, 36485, 88762, 88768, 251626, 88756, 66935, 221335, 66931, 66921, 88739, 88751, 66933, 26902, 88732, 36472, 88724, 88730, 66896, 66905, 66898, 88722, 88712, 88717, 36454, 66887, 66884, 88711, 88710, 66873, 66872, 66874, 170206, 239588, 88695, 88696, 42273, 88684, 88691, 88688, 88689, 88685, 170185, 45351, 221323, 88676, 140597, 45325, 239570, 239564, 88678, 45348, 88659, 239527, 239546, 221318, 192408, 192406, 88660, 88662, 143754, 170181, 140591, 88666, 88664, 66833, 88633, 239511, 251558, 88624, 88625, 36403, 88631, 88622, 36395, 88616, 131781, 88619, 66824, 106043, 88606, 66827, 88601, 140569, 215604, 88584, 88581, 88597, 45311, 88583, 88592, 88576, 88577, 88578, 66815, 88579, 88574, 88565, 88564, 88563, 147444, 88560, 88559, 223870, 239467, 147442, 88547, 36328, 88545, 140486, 66801, 36303, 88538, 170137, 170140, 36284, 147434, 36288, 88532, 58414, 88517, 88516, 88515, 88514, 170124, 153403, 42234, 42232, 239397, 88508, 88510, 106036, 88500, 88499, 88498, 88497, 88502, 88495, 88494, 270808, 42226, 42225, 270780, 270793, 42222, 42223, 270781]"
MCD,2016-06-30,0.0,0.48148695,0,"[155545, 155528, 155532, 186944, 186934, 186939, 155522, 155510, 155493, 155501, 155470, 245364, 183866, 186902, 155439, 155431, 155410, 147887, 155386, 155387, 155388, 155373, 155371, 155367, 155366, 147880, 155344, 155346, 155343, 155337, 155334, 155327, 155325, 183838, 155326, 155330, 183835, 183836, 183827, 155321, 155318, 155309, 155311, 155293, 216861, 186864, 186863, 186861, 186866, 155276, 155281, 183815, 155279, 155275, 155271, 252645, 155266, 51849, 155264, 155263, 186854, 155230, 155231, 186855, 186851, 186852, 155222, 186849, 155225, 186850, 186844, 186845]"
WFC,2023-06-30,0.0,0.46171266,0,"[11217, 229881, 229886, 229890, 229892, 101748, 59933, 10967, 10960, 229862, 229860, 229855, 229844, 229840, 10828, 10830, 10826, 229786, 229803, 229797, 118908, 100007, 229789, 118909, 99994, 229750, 229722, 229754, 229732, 229755, 43773, 229674, 109429, 24425, 24428, 99910, 210412, 229623, 10580, 180635, 210401, 271222, 229611, 46444, 222464, 99556, 46433, 208703, 10283, 101701, 229572, 271205, 10070, 10076, 10004, 10016, 10005, 9973, 204307, 276625, 204302, 229518, 271156, 271164, 99078, 210366, 210367, 279611, 222444, 158580, 158567, 158559, 158539, 158541, 9487, 63430, 204301, 229443, 98826, 9186, 246457, 30926, 118766, 118767, 46399, 229388, 229387, 229386, 46388, 229376, 229378, 271119, 271117, 229379, 271116, 271114, 188210, 30906, 113531, 30874, 229328, 229346, 229345, 30780, 98314, 229274, 118728, 229230, 109358, 229238, 229227, 109360, 229209, 109355, 109353, 109348, 109344, 229192, 158474, 109336, 7904, 97916, 97895, 7935, 229189, 229190, 229195]"
QCOM,2018-12-31,0.0,0.4237081,0,"[268213, 268212, 268211, 86610, 226266, 226267, 268149, 268147, 268129, 268127, 86547, 268121, 268116, 268090, 268093, 41824, 268075, 86432, 86430, 268035, 268041, 268043, 86336, 238100, 267962, 267930, 267929, 226226, 267917, 267915, 35314, 191454, 267895, 267894, 267897, 267901, 177472, 177471, 267858, 267834, 238023, 267803, 267800, 267792, 267794, 267787, 143569, 267714, 267717, 267716, 267647, 41791, 267637, 267639, 267646, 267634, 267620, 267619, 267618, 267621, 267593, 267594, 267595, 267600, 129488, 267554, 267561, 267555, 267533, 143552, 143550, 267532, 267534, 267515, 35119, 267487, 85980, 85981, 85979, 267480, 267478, 267479, 85977, 267471, 267473, 267475, 85978, 267477, 267450, 251059, 267445, 267438, 267441, 267439, 267440, 226180, 85946, 85945, 85944, 85943, 85942]"
CRM,2016-12-31,0.0,0.45549604,0,"[171512, 171495, 171504, 154845, 154854, 171490, 154847, 171493, 171492, 171489, 171499, 171479, 171481, 37426, 171486, 37428, 171473, 171484, 171476, 171470, 171469, 171467, 171466, 171465, 171463, 171441, 171455, 171453, 171451, 171449, 171446, 171445, 171444, 171438, 171440, 171436, 171435, 171434, 171433, 171456, 171461, 171443, 68523, 171432, 171429, 171431, 171427, 171428, 171424, 171425, 171423, 171417, 68519, 171409, 171408, 171407, 171415, 37420, 171404, 171392, 171401, 171402, 171403, 171388, 171387, 171367, 135054, 171386, 252308, 171384, 171364, 171381, 171378, 171375, 171383, 171361, 171362, 171352, 171358, 135032, 171355, 171348, 171338, 171347, 171344, 171340, 171336, 171331, 171332, 171317, 171323, 171325, 171320, 171312, 171321, 171311, 171315, 171310, 171308, 171304, 171306, 171300, 171302, 171294, 171298, 171295, 171296, 171289, 37367, 171285, 171282, 171281, 171279, 171278, 171277, 171275, 171272, 171269, 171265, 171267, 171271, 171270, 171253, 171258, 171255, 171250, 171251, 171243, 171244, 171246, 171247, 171238, 171236, 171235, 171237, 171234, 171228, 171233, 171232, 171231, 171230, 171227, 227027, 171215, 171214, 171221, 171212, 171211, 171206, 171209, 171210, 171204, 37345, 37346, 37347, 37348, 171202, 171192, 171200, 171197, 171193, 171188, 37340, 171186, 171189, 171187, 171180, 171183, 171172, 171175, 37318, 171169, 171170, 171166, 171164, 23016, 171163, 171160, 171161, 171155, 171162]"
MET,2023-06-30,0.0,0.41759747,0,"[163572, 100284, 11066, 11068, 100265, 222931, 222938, 10726, 222929, 57296, 10543, 99822, 99820, 10514, 259502, 99737, 99736, 222910, 99634, 99485, 99562, 49115, 99492, 99504, 99505, 10371, 99555, 99520, 149507, 99438, 49113, 176048, 49110, 59911, 59908, 59904, 10130, 73417, 9944, 73415, 99102, 176003, 99029, 59882, 30968, 98907, 73261, 9394, 73257, 9341, 113576, 57233, 149313, 149314, 49046, 57223, 57229, 57219, 57216, 73115, 73091, 9076, 163298, 63403, 57198, 8984, 49011, 98520, 98487, 57161, 8590, 8513, 57152, 229311, 55270, 55272, 55265, 8332, 8279, 8278, 8257, 175885, 57098, 24260, 8072, 8073, 97972, 7982, 7979, 7955, 7915, 7916, 55254]"
FSLR,2016-03-31,0.0,0.46267247,0,"[217119, 217118, 217117, 217115, 217109, 217112, 217111, 217110, 217105, 217107, 217103, 217101, 217102, 217100, 217099, 217098, 217092, 217096, 217089, 217088, 217087, 217086, 217085, 217084, 217082, 217081, 217083, 217080, 217078, 217075, 217074, 217073, 217072, 217077, 217065, 217064, 217076, 217066, 217067, 217056, 217057, 217063, 217062, 217059, 217058, 217051, 242365, 217054, 217048, 217050, 217047, 217045, 217042, 217040, 217041, 217039, 217037, 217038, 217036, 122667, 217034, 217031, 217025, 217026, 217027, 217021, 217020, 217014, 217015, 217017, 217011, 217019, 217018, 217013, 217009, 217008, 217007, 217006, 217005, 172039, 217001, 217002, 216997, 216999, 216993, 216994, 216991, 216988, 216987, 216986, 216985, 216984, 216983, 216978, 216980, 216977, 216975, 216974, 216973, 216972, 216971, 216968, 216966, 216967, 216965, 216964, 216962, 216958, 216961, 216955]"
TXN,2022-03-31,1.0,0.45453987,0,"[55598, 78807, 41154, 159013, 78529, 78500, 78499, 78495, 243171, 261700, 243160, 223139, 261702, 64357, 41117, 78087, 41063, 41064, 41046, 41049, 77906, 77908, 261463, 77891, 77893, 40969, 40968, 40960, 40965, 40964, 143161, 225724, 77682, 40902, 40903, 101123, 261355, 40876, 40865, 101117]"
INTC,2022-09-30,1.0,0.43305305,0,"[20306, 76264, 260869, 260868, 76249, 76247, 119635, 260867, 249867, 260865, 260863, 260862, 260858, 20207, 20209, 231468, 260847, 260861, 260851, 260852, 260853, 76239, 260856, 76226, 76225, 260850, 64067, 260846, 76224, 76223, 76221, 20140, 76218, 76219, 231465, 260845, 76194, 76184, 76188, 76187, 260844, 76190, 20056, 76189, 20002, 19996, 76158, 260843, 260841, 249863, 76161, 260842, 20001, 249865, 76173, 76163, 76170, 76171, 76169, 260837, 125404, 64056, 260838, 260835, 76150, 260833, 125312, 76151, 76146, 143027, 19780, 76137, 76132, 76120, 76122, 19782, 260831, 260830, 260828, 260826, 76119, 76102, 19760, 76101, 260825, 19758, 76116, 143016, 260824, 260818, 260822, 260823, 64039, 260810, 260813, 40013, 76064, 76063, 40017, 19598, 19597, 19595, 76051, 76052, 76053, 76054, 32042, 260803, 260807, 260805, 260806, 260808, 260804, 260799, 260797, 143011, 260800, 260798, 260801, 260802, 260792, 260796, 19396, 76018, 76022, 260791, 19260, 19261, 19271, 260788, 19300, 260782, 260786, 260779, 260778, 75997, 260787, 19217, 19205, 19198, 19170, 19177, 260757, 260773, 260755, 260756, 75981, 19194, 260758, 19228, 55475, 260777, 19187, 260771, 260769, 260765, 260764, 260762, 19238, 260759, 19222, 75971, 260753, 260754, 75949, 260751, 260752, 260745, 19146, 19135, 260749, 75945, 260746, 75938, 260743, 75939, 75950, 260748, 260747, 260744, 75936, 260737, 260742, 260741, 75934, 75952, 75897, 75902, 75882, 260735, 260736, 164667, 75905, 75900, 75878, 260731, 260727, 19061, 19096, 260734, 260738, 260724, 75865, 260729, 260725, 260728, 39983, 19001, 75858, 75859, 75855, 75857, 64011, 18989, 260722, 75844, 75843, 75836, 75812, 75827, 260704, 260711, 260717, 260719, 75825, 75820, 260720, 18901, 75799, 75801, 125178, 260709, 75794, 260706, 18845, 75786, 39978, 18775, 18788, 260699, 260702, 75772, 75777, 260698, 260694, 18762, 260693, 75758, 75759, 260690, 75747, 75755, 75745, 75737, 260683, 18678, 75736, 75734, 63994, 260685, 75728, 75727, 260682, 260677, 260666, 75714, 75705, 63972, 75709, 260669, 18502, 260664, 75703, 63959, 39945, 260663, 260665, 63958, 39943, 75694, 75693, 142858, 260647, 260652, 260649, 260660, 260658, 260661, 260656, 260657, 75691, 75674, 18374, 260641, 18322, 75669, 75672, 260629, 75663, 18279, 18266, 103836, 260627, 260628, 75653, 164562, 260626, 260625, 75645, 260624, 75643, 75644, 75649, 260633, 260621, 75620, 75623, 260620, 75625, 119489, 75633, 18186, 260619, 75616, 260618, 164553, 18154, 75619, 75610, 75592, 164556, 75574, 75595, 75588, 75580, 260616, 75550, 164548, 39937, 260608, 75538, 260607, 260609, 75531, 260605, 260610, 18017, 260612, 260601, 75525, 75520, 75519, 260600, 75489, 75493, 75501, 75510, 75509, 75513, 75497, 260599, 260597, 260595, 260594, 75487, 75481, 75482, 75483, 260593, 260592, 17762, 249754, 260586, 260588, 260589, 260587, 17695, 75458, 63921, 63919, 63918, 17696, 260579, 17748, 17757, 260583, 75460, 75452, 260576, 260575, 63915, 63905, 231136, 17630, 63893, 260571, 119462, 260568, 119461, 75450, 260572, 260565, 17572, 260567, 75445, 75443, 260564, 260553, 75422, 17454, 17463, 17455, 260552, 260556, 260554, 260557, 260546, 260547, 75415, 260545, 260550, 260551, 260544, 17373, 260542, 260541, 260532, 75409, 260536, 75397, 75399, 75404, 75394, 260523, 260531, 260524, 260525, 260515, 260513, 260512, 260520, 260519, 75390, 75376, 260528, 75391, 75389, 260526, 75364, 75354, 75336, 75385, 75356, 260511, 17189, 75351, 75347, 75339, 75337, 75355, 75335]"
V,2023-09-30,0.0,0.458709,0,"[208665, 208670, 7674, 158471, 208669, 213127, 149119, 7509, 7511, 7486, 7485, 163002, 72548, 162986, 7388, 72544, 97541, 30490, 142362, 142365, 109252, 7178, 7174, 7168, 7156, 7194, 228923, 97403, 7143, 7060, 7061, 7046, 7047, 7014, 97322, 149015, 149014, 228845, 149012, 188181, 97200, 207225, 109203, 72357, 6765, 100881, 6760, 100877, 30389, 6598, 162806, 162792, 6190, 6046, 6038, 208617, 208620, 208612, 208609, 6011, 158358, 5702, 96622, 5667, 96577, 158336, 5489, 96425, 96423, 5346, 5337, 5339, 197521, 96320, 5192, 5199, 5239, 5118, 249337, 188098, 5073, 5032, 4864, 207199, 188092, 4776, 96094, 30154, 4594, 4354, 158303, 95981, 71693, 249298, 249327, 249315, 249311, 4219, 249293, 249285, 4171, 4165, 249303, 4059, 4062, 4048, 95757, 95759, 3661, 39102, 3459, 95295]"
EBAY,2020-12-31,0.0,0.4996199,0,"[190130, 190129, 81678, 81670, 41477, 167471, 190123, 190120, 190119, 190118, 190115, 190113, 190111, 190110, 190105, 190109, 190106, 190101, 190097, 190095, 190094, 174166, 235817, 190093, 105648, 60677, 190091, 190082, 190088, 190080, 190079, 190083, 190081, 190077, 190076, 190074, 81404, 190070, 190073, 190071, 190067, 190069, 190063, 190059, 190057, 190055, 190053, 190051, 190050, 190046, 190041, 190043, 190042, 190040, 190037, 190030, 190027, 190026, 190023, 190022, 190021, 190019, 190018, 190013, 190009, 190008, 190003, 190001, 190000, 189999, 189997]"
AMD,2023-06-30,0.0,0.38787764,0,"[73733, 73732, 73730, 11268, 73720, 73728, 73724, 73726, 73722, 73705, 73717, 73712, 11185, 73709, 73704, 73710, 11066, 11069, 73700, 73699, 73702, 259587, 73698, 73696, 259579, 259580, 73691, 73693, 259575, 73680, 73688, 73689, 73677, 259576, 73682, 73684, 73679, 73675, 73662, 73664, 73661, 10891, 73660, 73669, 73670, 73648, 73644, 73649, 73652, 73647, 73639, 73646, 10852, 259558, 259559, 10862, 73655, 10814, 259550, 73632, 259548, 100025, 73638, 73634, 73636, 259549, 73627, 73629, 73628, 73624, 73625, 10709, 73622, 10621, 73613, 73614, 73616, 73601, 10617, 99876, 73604, 73609, 73610, 73611, 73612, 10585, 73602, 73597, 73599, 73592, 113647, 63500, 73590, 73583, 10443, 10445, 73587, 73588, 73596, 73593, 73589, 73582, 73581, 73580, 73571, 73578, 73568, 73569, 73570, 73567, 259459, 259468, 73559, 73560, 10311, 73565, 73563, 73556, 73551, 73553, 73550, 63479, 73536, 73549, 73542, 73541, 73543, 73530, 10245, 73546, 73503, 73504, 73508, 73522, 73512, 73521, 73516, 73532, 73535, 73501, 73506, 10218, 73495, 73499, 73494, 73480, 73481, 73484, 73486, 73491, 73493, 73497, 73478, 73470, 73469, 73468, 73465, 73454, 73457, 73463, 73460, 73471, 73476, 73453, 73474, 10163, 259415, 73449, 30992, 99292, 73440, 73441, 73442, 73475, 73446, 73447, 10151, 73450, 30986, 73451, 73473, 73444, 73434, 73432, 73428, 10097, 73439, 73436, 73430, 73424, 73438, 73431, 73405, 73410, 73413, 73426, 73416, 73419, 73420, 73408, 73404, 73407, 73398, 73396, 73395, 73401, 73399, 73393, 73388, 73385, 73366, 73376, 73374, 9839, 73378, 73364, 73382, 73371, 9807, 73357, 73362, 73363, 73359, 249570, 9798, 9797, 9796, 73360, 73350, 73343, 73355, 73352, 73351, 73341, 73339, 73333, 99075, 99077, 9709, 73327, 73329, 73332, 9642, 9654, 73336, 73306, 73315, 73316, 73322, 63466, 73321, 259382, 259380, 73318, 158572, 73317, 73326, 73319, 73320, 73305, 73308, 49070, 73294, 9517, 9504, 73290, 9519, 73299, 73303, 73302, 73304, 73277, 73278, 73282, 73283, 73275, 73286, 73288, 73279, 9408, 9417, 9365, 73256, 9391, 73266, 73254, 73250, 73247, 73270, 73268, 73259, 73263, 73244, 9356, 73239, 73242, 9334, 73238, 9328, 73233, 73234, 73235, 73236, 73237, 73177, 73192, 73191, 73189, 73182, 73171, 73194, 73216, 73218, 73224, 73229, 73179, 39385, 73197, 73212, 73201, 9238, 9236, 9230, 259343, 259348, 73200, 73187, 73208, 73205, 73214, 98800, 73202, 73210, 73164, 9185, 73166, 73165, 73173, 9202, 73167, 73157, 73147, 73150, 98753, 73163, 73162, 73160, 73145, 73152, 9133, 73118, 73108, 73119, 73104, 73097, 73107, 73124, 73131, 73135, 73113, 73140, 259331, 259327, 9106, 73129, 73090, 73088, 73099, 73056, 73094, 73093, 73096, 73084, 73063, 73065, 73079, 73081, 73071, 73073, 73075, 73068, 73052, 73058, 73045, 73048, 73044, 9030, 73043, 73046, 73037, 73038, 259301, 73032, 73039, 73029, 73041, 73036, 63408, 73042, 30912, 73026, 73022, 73020, 98594, 259278, 8808, 73015, 259277, 8805, 73013, 8797, 8828, 8835, 8860, 73016, 73012, 8824, 8756, 8755, 73010, 8783, 142425, 73000, 73005, 73003, 72982, 72984, 72986, 72993, 72990, 8738, 8745, 72989, 72995, 8657, 72971, 72970, 72977, 8655, 8636, 8629, 8646, 259258, 72967, 72964, 72953, 72960, 72958, 259250, 72961, 72946, 72956, 72954, 72949, 259236, 72941, 72948, 72936, 8553, 8545, 8500, 8497, 8492, 72947, 259227, 72911, 8442, 8453, 72913, 72909, 98344, 72927, 72931, 98349, 72922, 72920, 72914, 72906, 98338, 72905, 72889, 72883, 72876, 72895, 72900, 259225, 72894, 72893, 72897, 72891, 72890, 72888, 72887, 72886, 72884, 72892, 72859, 72865, 72881, 72858, 72866, 72862, 72873, 72880, 72878, 8388, 72874, 72868, 8398, 30731, 72847, 72846, 72844, 72850, 30711, 72836, 98276, 72851, 8338, 72845, 30709, 72854, 98229, 72838, 72837, 72835, 72832, 72834, 8300, 8273, 72830, 63372, 72824, 30691, 30685, 8254, 8255, 72826, 72827, 259207, 72815, 72812, 72822, 72821, 72820, 259205, 72823, 72808, 259193, 72810, 72800, 72795, 72788, 72805, 72784, 72759, 72771, 72758, 72757, 72782, 72764, 72777, 72790, 72768, 72763, 72762, 72780, 72755, 72756, 30612, 259176, 259178, 72752, 8104, 8097, 259168, 72742, 72745, 72744, 72743, 259170, 259158, 72736, 72732, 72733, 72724, 72726, 72725, 72719, 63345, 72728, 72693, 72697, 72701, 72708, 72698, 72696, 72695, 72694, 72704, 72712, 72688, 72691, 72692, 97945, 63350, 72727, 72681, 72682, 72676, 72685, 72690, 72711, 72715, 72716, 72684, 72669, 72664, 7933, 72667, 72672, 72656, 72675, 72679, 72665, 7931, 7932, 72673, 259139]"
