Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,quarterly_raw_eps,quarterly_diluted_eps
MCO,10-Q (Quarterly report),2024-05-02,2024-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000105955624000090/mco-20240331.htm,0001059556-24-000090,MCO/0001059556-24-000090,3.16,3.15
MCO,10-Q (Quarterly report),2023-10-26,2023-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000105955623000102/mco-20230930.htm,0001059556-23-000102,MCO/0001059556-23-000102,2.12,2.11
MCO,10-Q (Quarterly report),2023-07-26,2023-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000105955623000052/mco-20230630.htm,0001059556-23-000052,MCO/0001059556-23-000052,2.05,2.05
MCO,10-Q (Quarterly report),2023-04-26,2023-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000105955623000030/mco-20230331.htm,0001059556-23-000030,MCO/0001059556-23-000030,2.73,2.72
MCO,10-Q (Quarterly report),2022-10-26,2022-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000105955622000063/mco-20220930.htm,0001059556-22-000063,MCO/0001059556-22-000063,1.65,1.65
MCO,10-Q (Quarterly report),2022-07-27,2022-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000105955622000051/mco-20220630.htm,0001059556-22-000051,MCO/0001059556-22-000051,1.78,1.77
MCO,10-Q (Quarterly report),2022-05-02,2022-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000105955622000024/mco-20220331.htm,0001059556-22-000024,MCO/0001059556-22-000024,2.69,2.68
MCO,10-Q (Quarterly report),2021-10-29,2021-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000105955621000030/mco-20210930.htm,0001059556-21-000030,MCO/0001059556-21-000030,2.55,2.53
MCO,10-Q (Quarterly report),2021-07-30,2021-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000105955621000025/mco-20210630.htm,0001059556-21-000025,MCO/0001059556-21-000025,3.09,3.07
MCO,10-Q (Quarterly report),2021-04-29,2021-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000105955621000015/mco-20210331.htm,0001059556-21-000015,MCO/0001059556-21-000015,3.93,3.9
MCO,10-Q (Quarterly report),2020-10-30,2020-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000105955620000025/mco-20200930.htm,0001059556-20-000025,MCO/0001059556-20-000025,2.49,2.47
MCO,10-Q (Quarterly report),2020-07-31,2020-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000105955620000019/mco-20200630.htm,0001059556-20-000019,MCO/0001059556-20-000019,2.71,2.69
MCO,10-Q (Quarterly report),2020-05-01,2020-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000105955620000010/mco-20200331.htm,0001059556-20-000010,MCO/0001059556-20-000010,2.6,2.57
MCO,10-Q (Quarterly report),2019-11-01,2019-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000105955619000009/mco-20190930x10q.htm,0001059556-19-000009,MCO/0001059556-19-000009,2.01,1.99
MCO,10-Q (Quarterly report),2019-08-02,2019-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000105955619000004/mco-20190630.htm,0001059556-19-000004,MCO/0001059556-19-000004,1.64,1.62
MCO,10-Q (Quarterly report),2019-05-02,2019-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000119312519133505/d734583d10q.htm,0001193125-19-133505,MCO/0001193125-19-133505,1.96,1.93
MCO,10-Q (Quarterly report),2018-10-31,2018-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312518314004/d603526d10q.htm,0001193125-18-314004,MCO/0001193125-18-314004,1.62,1.59
MCO,10-Q (Quarterly report),2018-08-02,2018-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312518235267/d585104d10q.htm,0001193125-18-235267,MCO/0001193125-18-235267,1.96,1.94
MCO,10-Q (Quarterly report),2018-05-01,2018-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000119312518146828/d577045d10q.htm,0001193125-18-146828,MCO/0001193125-18-146828,1.95,1.92
MCO,10-Q (Quarterly report),2017-11-09,2017-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312517337521/d482068d10q.htm,0001193125-17-337521,MCO/0001193125-17-337521,1.66,1.63
MCO,10-Q (Quarterly report),2017-07-27,2017-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312517236880/d428987d10q.htm,0001193125-17-236880,MCO/0001193125-17-236880,1.63,1.61
MCO,10-Q (Quarterly report),2017-05-09,2017-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000119312517162995/d383610d10q.htm,0001193125-17-162995,MCO/0001193125-17-162995,1.81,1.78
MCO,10-Q (Quarterly report),2016-10-24,2016-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312516744801/d246936d10q.htm,0001193125-16-744801,MCO/0001193125-16-744801,1.33,1.31
MCO,10-Q (Quarterly report),2016-07-28,2016-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312516660481/d226790d10q.htm,0001193125-16-660481,MCO/0001193125-16-660481,1.32,1.3
MCO,10-Q (Quarterly report),2016-05-04,2016-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000119312516575475/d149654d10q.htm,0001193125-16-575475,MCO/0001193125-16-575475,0.95,0.93
MCO,10-Q (Quarterly report),2015-11-04,2015-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312515364771/d97541d10q.htm,0001193125-15-364771,MCO/0001193125-15-364771,1.16,1.14
MCO,10-Q (Quarterly report),2015-07-30,2015-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312515269166/d76589d10q.htm,0001193125-15-269166,MCO/0001193125-15-269166,1.3,1.28
MCO,10-Q (Quarterly report),2015-05-04,2015-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000119312515169057/d914424d10q.htm,0001193125-15-169057,MCO/0001193125-15-169057,1.14,1.11
MCO,10-Q (Quarterly report),2014-10-29,2014-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312514387388/d809726d10q.htm,0001193125-14-387388,MCO/0001193125-14-387388,1.02,1.0
MCO,10-Q (Quarterly report),2014-07-31,2014-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312514289987/d762103d10q.htm,0001193125-14-289987,MCO/0001193125-14-289987,1.51,1.48
MCO,10-Q (Quarterly report),2014-05-01,2014-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000119312514173598/d717186d10q.htm,0001193125-14-173598,MCO/0001193125-14-173598,1.02,1.0
MCO,10-Q (Quarterly report),2013-10-31,2013-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312513420742/d615065d10q.htm,0001193125-13-420742,MCO/0001193125-13-420742,0.84,0.83
MCO,10-Q (Quarterly report),2013-07-31,2013-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312513310605/d572070d10q.htm,0001193125-13-310605,MCO/0001193125-13-310605,1.01,1.0
MCO,10-Q (Quarterly report),2013-05-03,2013-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000119312513199200/d509823d10q.htm,0001193125-13-199200,MCO/0001193125-13-199200,0.84,0.83
MCO,10-Q (Quarterly report),2012-11-06,2012-09-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312512452563/d406862d10q.htm,0001193125-12-452563,MCO/0001193125-12-452563,0.83,0.81
MCO,10-Q (Quarterly report),2012-07-30,2012-06-30,https://www.sec.gov/Archives/edgar/data/1059556/000119312512320952/d361903d10q.htm,0001193125-12-320952,MCO/0001193125-12-320952,0.77,0.76
MCO,10-Q (Quarterly report),2012-05-02,2012-03-31,https://www.sec.gov/Archives/edgar/data/1059556/000119312512201802/d313800d10q.htm,0001193125-12-201802,MCO/0001193125-12-201802,0.78,0.76
MSCI,10-Q (Quarterly report),2024-10-31,2024-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000140819824000170/msci-20240930.htm,0001408198-24-000170,MSCI/0001408198-24-000170,3.58,3.57
MSCI,10-Q (Quarterly report),2024-07-23,2024-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000140819824000131/msci-20240630.htm,0001408198-24-000131,MSCI/0001408198-24-000131,3.37,3.37
MSCI,10-Q (Quarterly report),2024-04-23,2024-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000140819824000075/msci-20240331.htm,0001408198-24-000075,MSCI/0001408198-24-000075,3.23,3.22
MSCI,10-Q (Quarterly report),2023-10-31,2023-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000140819823000055/msci-20230930.htm,0001408198-23-000055,MSCI/0001408198-23-000055,3.28,3.27
MSCI,10-Q (Quarterly report),2023-07-25,2023-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000140819823000039/msci-20230630.htm,0001408198-23-000039,MSCI/0001408198-23-000039,3.1,3.09
MSCI,10-Q (Quarterly report),2023-04-25,2023-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000140819823000032/msci-20230331.htm,0001408198-23-000032,MSCI/0001408198-23-000032,2.98,2.97
MSCI,10-Q (Quarterly report),2022-10-25,2022-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000140819822000012/msci-20220930.htm,0001408198-22-000012,MSCI/0001408198-22-000012,2.69,2.68
MSCI,10-Q (Quarterly report),2022-07-26,2022-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459022026419/msci-10q_20220630.htm,0001564590-22-026419,MSCI/0001564590-22-026419,2.6,2.59
MSCI,10-Q (Quarterly report),2022-04-26,2022-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000156459022015592/msci-10q_20220331.htm,0001564590-22-015592,MSCI/0001564590-22-015592,2.8,2.78
MSCI,10-Q (Quarterly report),2021-10-26,2021-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459021051945/msci-10q_20210930.htm,0001564590-21-051945,MSCI/0001564590-21-051945,2.06,2.03
MSCI,10-Q (Quarterly report),2021-07-27,2021-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459021038234/msci-10q_20210630.htm,0001564590-21-038234,MSCI/0001564590-21-038234,2.01,1.99
MSCI,10-Q (Quarterly report),2021-04-28,2021-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000156459021021208/msci-10q_20210331.htm,0001564590-21-021208,MSCI/0001564590-21-021208,2.38,2.36
MSCI,10-Q (Quarterly report),2020-10-28,2020-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459020048265/msci-10q_20200930.htm,0001564590-20-048265,MSCI/0001564590-20-048265,2.18,2.16
MSCI,10-Q (Quarterly report),2020-07-29,2020-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459020034274/msci-10q_20200630.htm,0001564590-20-034274,MSCI/0001564590-20-034274,1.38,1.36
MSCI,10-Q (Quarterly report),2020-04-29,2020-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000156459020019459/msci-10q_20200331.htm,0001564590-20-019459,MSCI/0001564590-20-019459,1.75,1.73
MSCI,10-Q (Quarterly report),2019-10-31,2019-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459019039046/msci-10q_20190930.htm,0001564590-19-039046,MSCI/0001564590-19-039046,1.62,1.6
MSCI,10-Q (Quarterly report),2019-08-01,2019-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459019027845/msci-10q_20190630.htm,0001564590-19-027845,MSCI/0001564590-19-027845,1.48,1.47
MSCI,10-Q (Quarterly report),2019-05-03,2019-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000156459019015544/msci-10q_20190331.htm,0001564590-19-015544,MSCI/0001564590-19-015544,2.11,2.08
MSCI,10-Q (Quarterly report),2018-11-02,2018-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459018026397/msci-10q_20180930.htm,0001564590-18-026397,MSCI/0001564590-18-026397,1.39,1.36
MSCI,10-Q (Quarterly report),2018-08-03,2018-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459018019058/msci-10q_20180630.htm,0001564590-18-019058,MSCI/0001564590-18-019058,1.31,1.28
MSCI,10-Q (Quarterly report),2018-05-04,2018-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000156459018010882/msci-10q_20180331.htm,0001564590-18-010882,MSCI/0001564590-18-010882,1.28,1.24
MSCI,10-Q (Quarterly report),2017-11-03,2017-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459017021419/msci-10q_20170930.htm,0001564590-17-021419,MSCI/0001564590-17-021419,0.94,0.93
MSCI,10-Q (Quarterly report),2017-08-04,2017-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459017015537/msci-10q_20170630.htm,0001564590-17-015537,MSCI/0001564590-17-015537,0.9,0.89
MSCI,10-Q (Quarterly report),2017-05-05,2017-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000156459017008974/msci-10q_20170331.htm,0001564590-17-008974,MSCI/0001564590-17-008974,0.8,0.8
MSCI,10-Q (Quarterly report),2016-10-28,2016-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459016026460/msci-10q_20160930.htm,0001564590-16-026460,MSCI/0001564590-16-026460,0.69,0.68
MSCI,10-Q (Quarterly report),2016-07-29,2016-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000156459016021770/msci-10q_20160630.htm,0001564590-16-021770,MSCI/0001564590-16-021770,0.69,0.69
MSCI,10-Q (Quarterly report),2016-04-29,2016-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000119312516567595/d158720d10q.htm,0001193125-16-567595,MSCI/0001193125-16-567595,0.61,0.6
MSCI,10-Q (Quarterly report),2015-10-30,2015-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000119312515359428/d40338d10q.htm,0001193125-15-359428,MSCI/0001193125-15-359428,0.59,0.59
MSCI,10-Q (Quarterly report),2015-07-31,2015-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000119312515272325/d938959d10q.htm,0001193125-15-272325,MSCI/0001193125-15-272325,0.5,0.5
MSCI,10-Q (Quarterly report),2015-05-01,2015-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000119312515166092/d890907d10q.htm,0001193125-15-166092,MSCI/0001193125-15-166092,0.39,0.39
MSCI,10-Q (Quarterly report),2014-10-30,2014-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000119312514389705/d783799d10q.htm,0001193125-14-389705,MSCI/0001193125-14-389705,0.44,0.44
MSCI,10-Q (Quarterly report),2014-08-06,2014-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000119312514298296/d731901d10q.htm,0001193125-14-298296,MSCI/0001193125-14-298296,0.92,0.91
MSCI,10-Q (Quarterly report),2014-05-02,2014-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000119312514180056/d688658d10q.htm,0001193125-14-180056,MSCI/0001193125-14-180056,0.68,0.68
MSCI,10-Q (Quarterly report),2013-11-01,2013-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000119312513423118/d598270d10q.htm,0001193125-13-423118,MSCI/0001193125-13-423118,0.46,0.46
MSCI,10-Q (Quarterly report),2013-08-02,2013-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000119312513317208/d548102d10q.htm,0001193125-13-317208,MSCI/0001193125-13-317208,0.5,0.5
MSCI,10-Q (Quarterly report),2013-05-10,2013-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000119312513214358/d503647d10q.htm,0001193125-13-214358,MSCI/0001193125-13-214358,0.49,0.48
MSCI,10-Q (Quarterly report),2012-11-06,2012-09-30,https://www.sec.gov/Archives/edgar/data/1408198/000119312512454715/d404880d10q.htm,0001193125-12-454715,MSCI/0001193125-12-454715,0.39,0.39
MSCI,10-Q (Quarterly report),2012-08-03,2012-06-30,https://www.sec.gov/Archives/edgar/data/1408198/000119312512334714/d364802d10q.htm,0001193125-12-334714,MSCI/0001193125-12-334714,0.31,0.3
MSCI,10-Q (Quarterly report),2012-05-04,2012-03-31,https://www.sec.gov/Archives/edgar/data/1408198/000119312512212354/d324997d10q.htm,0001193125-12-212354,MSCI/0001193125-12-212354,0.36,0.35
FDS,10-Q (Quarterly report),2024-07-03,2024-05-31,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000084/fds-20240531.htm,0001013237-24-000084,FDS/0001013237-24-000084,4.15,4.09
FDS,10-Q (Quarterly report),2024-04-03,2024-02-29,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000049/fds-20240229.htm,0001013237-24-000049,FDS/0001013237-24-000049,3.7,3.65
FDS,10-Q (Quarterly report),2024-01-05,2023-11-30,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000009/fds-20231130.htm,0001013237-24-000009,FDS/0001013237-24-000009,3.91,3.84
FDS,10-Q (Quarterly report),2023-07-03,2023-05-31,https://www.sec.gov/Archives/edgar/data/1013237/000101323723000070/fds-20230531.htm,0001013237-23-000070,FDS/0001013237-23-000070,3.52,3.46
FDS,10-Q (Quarterly report),2023-04-03,2023-02-28,https://www.sec.gov/Archives/edgar/data/1013237/000101323723000044/fds-20230228.htm,0001013237-23-000044,FDS/0001013237-23-000044,3.44,3.38
FDS,10-Q (Quarterly report),2023-01-05,2022-11-30,https://www.sec.gov/Archives/edgar/data/1013237/000101323723000006/fds-20221130.htm,0001013237-23-000006,FDS/0001013237-23-000006,3.59,3.52
FDS,10-Q (Quarterly report),2022-07-01,2022-05-31,https://www.sec.gov/Archives/edgar/data/1013237/000101323722000096/fds-20220531.htm,0001013237-22-000096,FDS/0001013237-22-000096,1.97,1.93
FDS,10-Q (Quarterly report),2022-04-04,2022-02-28,https://www.sec.gov/Archives/edgar/data/1013237/000101323722000058/fds-20220228.htm,0001013237-22-000058,FDS/0001013237-22-000058,2.91,2.84
FDS,10-Q (Quarterly report),2022-01-03,2021-11-30,https://www.sec.gov/Archives/edgar/data/1013237/000101323722000005/fds-20211130.htm,0001013237-22-000005,FDS/0001013237-22-000005,2.86,2.79
FDS,10-Q (Quarterly report),2021-07-02,2021-05-31,https://www.sec.gov/Archives/edgar/data/1013237/000101323721000069/fds-20210531.htm,0001013237-21-000069,FDS/0001013237-21-000069,2.66,2.62
FDS,10-Q (Quarterly report),2021-04-05,2021-02-28,https://www.sec.gov/Archives/edgar/data/1013237/000101323721000048/fds-20210228.htm,0001013237-21-000048,FDS/0001013237-21-000048,2.55,2.5
FDS,10-Q (Quarterly report),2021-01-06,2020-11-30,https://www.sec.gov/Archives/edgar/data/1013237/000101323721000007/fds-20201130.htm,0001013237-21-000007,FDS/0001013237-21-000007,2.66,2.62
FDS,10-Q (Quarterly report),2020-07-09,2020-05-31,https://www.sec.gov/Archives/edgar/data/1013237/000101323720000103/fds-20200531.htm,0001013237-20-000103,FDS/0001013237-20-000103,2.67,2.63
FDS,10-Q (Quarterly report),2020-04-09,2020-02-29,https://www.sec.gov/Archives/edgar/data/1013237/000101323720000061/fds-20200229.htm,0001013237-20-000061,FDS/0001013237-20-000061,2.34,2.3
FDS,10-Q (Quarterly report),2020-01-09,2019-11-30,https://www.sec.gov/Archives/edgar/data/1013237/000101323720000015/fds-20191130.htm,0001013237-20-000015,FDS/0001013237-20-000015,2.47,2.43
FDS,10-Q (Quarterly report),2019-07-10,2019-05-31,https://www.sec.gov/Archives/edgar/data/1013237/000143774919013742/fds20190531_10q.htm,0001437749-19-013742,FDS/0001437749-19-013742,2.41,2.37
FDS,10-Q (Quarterly report),2019-04-09,2019-02-28,https://www.sec.gov/Archives/edgar/data/1013237/000143774919006813/fds20190228_10q.htm,0001437749-19-006813,FDS/0001437749-19-006813,2.23,2.19
