Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,annual_raw_eps,annual_diluted_eps
HD,10-K (Annual report),2020-03-25,2020-02-02,https://www.sec.gov/Archives/edgar/data/354950/000035495020000015/hd10k02022020.htm,0000354950-20-000015,HD/0000354950-20-000015,,
HD,10-K (Annual report),2019-03-28,2019-02-03,https://www.sec.gov/Archives/edgar/data/354950/000035495019000010/hd_10kx02032019.htm,0000354950-19-000010,HD/0000354950-19-000010,,
HD,10-K (Annual report),2018-03-22,2018-01-28,https://www.sec.gov/Archives/edgar/data/354950/000035495018000019/hd_10k01282018.htm,0000354950-18-000019,HD/0000354950-18-000019,,
HD,10-K (Annual report),2017-03-23,2017-01-29,https://www.sec.gov/Archives/edgar/data/354950/000035495017000005/hd-01292017x10xk.htm,0000354950-17-000005,HD/0000354950-17-000005,,
HD,10-K (Annual report),2016-03-24,2016-01-31,https://www.sec.gov/Archives/edgar/data/354950/000035495016000060/hd-1312016x10xk.htm,0000354950-16-000060,HD/0000354950-16-000060,,
HD,10-K (Annual report),2015-03-26,2015-02-01,https://www.sec.gov/Archives/edgar/data/354950/000035495015000008/hd-212015x10xk.htm,0000354950-15-000008,HD/0000354950-15-000008,,
HD,10-K (Annual report),2014-03-27,2014-02-02,https://www.sec.gov/Archives/edgar/data/354950/000035495014000008/hd-222014x10xk.htm,0000354950-14-000008,HD/0000354950-14-000008,,
HD,10-K (Annual report),2013-03-28,2013-02-03,https://www.sec.gov/Archives/edgar/data/354950/000035495013000008/hd-232013x10xk.htm,0000354950-13-000008,HD/0000354950-13-000008,,
HD,10-K (Annual report),2012-03-22,2012-01-29,https://www.sec.gov/Archives/edgar/data/354950/000035495012000003/hd-1292012x10xk.htm,0000354950-12-000003,HD/0000354950-12-000003,,
ADBE,10-K (Annual report),2024-01-17,2023-12-01,https://www.sec.gov/Archives/edgar/data/796343/000079634324000006/adbe-20231201.htm,0000796343-24-000006,ADBE/0000796343-24-000006,,
ADBE,10-K (Annual report),2023-01-17,2022-12-02,https://www.sec.gov/Archives/edgar/data/796343/000079634323000007/adbe-20221202.htm,0000796343-23-000007,ADBE/0000796343-23-000007,,
ADBE,10-K (Annual report),2022-01-21,2021-12-03,https://www.sec.gov/Archives/edgar/data/796343/000079634322000032/adbe-20211203.htm,0000796343-22-000032,ADBE/0000796343-22-000032,,
ADBE,10-K (Annual report),2021-01-15,2020-11-27,https://www.sec.gov/Archives/edgar/data/796343/000079634321000004/adbe-20201127.htm,0000796343-21-000004,ADBE/0000796343-21-000004,,
ADBE,10-K (Annual report),2020-01-21,2019-11-29,https://www.sec.gov/Archives/edgar/data/796343/000079634320000013/adbe10kfy19.htm,0000796343-20-000013,ADBE/0000796343-20-000013,,
ADBE,10-K (Annual report),2019-01-25,2018-11-30,https://www.sec.gov/Archives/edgar/data/796343/000079634319000019/adbe10kfy18.htm,0000796343-19-000019,ADBE/0000796343-19-000019,,
ADBE,10-K (Annual report),2018-01-22,2017-12-01,https://www.sec.gov/Archives/edgar/data/796343/000079634318000015/adbe10kfy17.htm,0000796343-18-000015,ADBE/0000796343-18-000015,,
ADBE,10-K (Annual report),2017-01-20,2016-12-02,https://www.sec.gov/Archives/edgar/data/796343/000079634317000031/adbe10kfy16.htm,0000796343-17-000031,ADBE/0000796343-17-000031,,
ADBE,10-K (Annual report),2016-01-19,2015-11-27,https://www.sec.gov/Archives/edgar/data/796343/000079634316000224/adbe10kfy15.htm,0000796343-16-000224,ADBE/0000796343-16-000224,,
ADBE,10-K (Annual report),2015-01-20,2014-11-28,https://www.sec.gov/Archives/edgar/data/796343/000079634315000022/adbe10kfy14.htm,0000796343-15-000022,ADBE/0000796343-15-000022,,
ADBE,10-K (Annual report),2014-01-21,2013-11-29,https://www.sec.gov/Archives/edgar/data/796343/000079634314000004/adbe10kfy13.htm,0000796343-14-000004,ADBE/0000796343-14-000004,,
ADBE,10-K (Annual report),2013-01-22,2012-11-30,https://www.sec.gov/Archives/edgar/data/796343/000079634313000008/adbe10kfy12.htm,0000796343-13-000008,ADBE/0000796343-13-000008,,
ADBE,10-K (Annual report),2012-01-26,2011-12-02,https://www.sec.gov/Archives/edgar/data/796343/000079634312000003/adbe10kfy11.htm,0000796343-12-000003,ADBE/0000796343-12-000003,,
PGR,10-K (Annual report),2024-02-26,2023-12-31,https://www.sec.gov/Archives/edgar/data/80661/000008066124000007/pgr-20231231.htm,0000080661-24-000007,PGR/0000080661-24-000007,,
PGR,10-K (Annual report),2023-02-27,2022-12-31,https://www.sec.gov/Archives/edgar/data/80661/000008066123000006/pgr-20221231.htm,0000080661-23-000006,PGR/0000080661-23-000006,,
PGR,10-K (Annual report),2022-02-28,2021-12-31,https://www.sec.gov/Archives/edgar/data/80661/000008066122000046/pgr-20211231.htm,0000080661-22-000046,PGR/0000080661-22-000046,,
PGR,10-K (Annual report),2021-03-01,2020-12-31,https://www.sec.gov/Archives/edgar/data/80661/000008066121000014/pgr-20201231.htm,0000080661-21-000014,PGR/0000080661-21-000014,,
PGR,10-K (Annual report),2020-03-02,2019-12-31,https://www.sec.gov/Archives/edgar/data/80661/000008066120000006/pgr-20191231x10k.htm,0000080661-20-000006,PGR/0000080661-20-000006,,
PGR,10-K (Annual report),2019-02-27,2018-12-31,https://www.sec.gov/Archives/edgar/data/80661/000008066119000008/pgr-20181231x10k.htm,0000080661-19-000008,PGR/0000080661-19-000008,,
