symbol,freq,period,year,quarter,epsAvg,epsHigh,epsLow,numberAnalysts
STT,quarterly,2018-09-30,2018,3,1.9116472,2.0895,1.7934,19
STT,quarterly,2018-06-30,2018,2,2.0257772000000003,2.2155000000000005,1.90904,19
STT,quarterly,2018-03-31,2018,1,1.6079806,1.7535,1.4602,19
STT,quarterly,2017-12-31,2017,4,1.7188988,1.8690000000000002,1.5876000000000001,19
STT,quarterly,2017-09-30,2017,3,1.6314429,1.764,1.5091999999999999,19
STT,quarterly,2017-06-30,2017,2,1.5894875,1.7115,1.4896,19
STT,quarterly,2017-03-31,2017,1,1.1141613,1.2389999999999999,1.029,18
STT,quarterly,2016-12-31,2016,4,1.3346241,1.50465,1.2054,19
STT,quarterly,2016-09-30,2016,3,1.2652371,1.36605,1.1662,19
STT,quarterly,2016-06-30,2016,2,1.2764683000000001,1.4805,1.1662,19
STT,quarterly,2016-03-31,2016,1,0.9090606,1.0164,0.735,20
STT,quarterly,2015-12-31,2015,4,1.1948805,1.3335000000000001,1.1074,20
STT,quarterly,2015-09-30,2015,3,1.2457744000000002,1.3650000000000002,1.1564,20
SNPS,quarterly,2024-12-31,2024,4,3.3667854,3.4859999999999998,3.2144,16
SNPS,quarterly,2024-09-30,2024,3,3.3431520000000003,3.4650000000000003,3.1948000000000003,13
SNPS,quarterly,2024-06-30,2024,2,3.0123965999999998,3.1185,2.8713999999999995,13
SNPS,quarterly,2024-03-31,2024,1,3.4987326000000003,3.612,3.3516,12
SNPS,quarterly,2023-12-31,2023,4,3.0986478,3.2025,2.96842,12
SNPS,quarterly,2023-09-30,2023,3,2.7920766,2.9085,2.6656,13
SNPS,quarterly,2023-06-30,2023,2,2.5106892000000003,2.6775,2.1952000000000003,14
SNPS,quarterly,2023-03-31,2023,1,2.5548246,2.6985,2.4206,14
SNPS,quarterly,2022-12-31,2022,4,1.8819,1.9949999999999999,1.79242,13
SNPS,quarterly,2022-09-30,2022,3,2.0277600000000002,2.1525,1.5581999999999998,11
SNPS,quarterly,2022-06-30,2022,2,2.416992,2.5095,2.3088800000000003,14
SNPS,quarterly,2022-03-31,2022,1,2.4215514000000002,2.541,2.2834,18
SNPS,quarterly,2021-12-31,2021,4,1.8183438,1.9005,1.73068,17
SNPS,quarterly,2021-09-30,2021,3,1.8137028000000002,1.9110000000000003,1.6758,18
SNPS,quarterly,2021-06-30,2021,2,1.5553266,1.638,1.46804,14
SNPS,quarterly,2021-03-31,2021,1,1.5031434000000001,1.7115000000000002,1.4112,17
SNPS,quarterly,2020-12-31,2020,4,1.6068365999999998,1.8689999999999998,1.4876399999999999,17
SNPS,quarterly,2020-09-30,2020,3,1.3719815999999998,1.4489999999999998,1.2837999999999998,15
SNPS,quarterly,2020-06-30,2020,2,1.0063115999999999,1.0605,0.9505999999999999,14
SNPS,quarterly,2020-03-31,2020,1,0.938808,0.9912,0.882,12
SNPS,quarterly,2019-12-31,2019,4,1.14852,1.2075,1.09662,11
SNPS,quarterly,2019-09-30,2019,3,1.1188175999999999,1.176,1.0485999999999998,11
SNPS,quarterly,2019-06-30,2019,2,1.11639,1.1655000000000002,1.0486,11
SNPS,quarterly,2019-03-31,2019,1,0.9851976,1.029,0.9211999999999999,11
SNPS,quarterly,2018-12-31,2018,4,0.7924176,0.8295000000000001,0.7448,10
SNPS,quarterly,2018-09-30,2018,3,0.9336876,0.9764999999999999,0.882,10
SNPS,quarterly,2018-06-30,2018,2,1.1030076,1.1445,1.0486,10
SNPS,quarterly,2018-03-31,2018,1,1.0165625999999999,1.0605,0.9603999999999998,10
SNPS,quarterly,2017-12-31,2017,4,0.58395,0.6194999999999999,0.539,11
SNPS,quarterly,2017-09-30,2017,3,0.9384,0.9765000000000001,0.8918,11
SNPS,quarterly,2017-06-30,2017,2,0.87465,0.9135,0.784,11
SNPS,quarterly,2017-03-31,2017,1,0.79815,0.8294999999999999,0.7644,11
SNPS,quarterly,2016-12-31,2016,4,0.7828499999999999,0.8084999999999999,0.7448,11
SNPS,quarterly,2016-09-30,2016,3,0.7522500000000001,0.777,0.7154,10
SNPS,quarterly,2016-06-30,2016,2,0.8043414,0.8400000000000001,0.7644,9
SNPS,quarterly,2016-03-31,2016,1,0.6273,0.651,0.588,10
SNPS,quarterly,2015-12-31,2015,4,0.6686712,0.7035000000000001,0.6174,11
SNPS,quarterly,2015-09-30,2015,3,0.6047172000000001,0.6405000000000002,0.5684,10
TROW,quarterly,2024-12-31,2024,4,2.2389816,2.4255,1.9992,15
TROW,quarterly,2024-09-30,2024,3,2.3800272,2.562,2.1167999999999996,15
TROW,quarterly,2024-06-30,2024,2,2.312544,2.457,2.1559999999999997,14
TROW,quarterly,2024-03-31,2024,1,2.0844210000000003,2.2848,1.8845400000000003,14
TROW,quarterly,2023-12-31,2023,4,1.6349682,1.8165,1.3916000000000002,15
TROW,quarterly,2023-09-30,2023,3,1.813101,2.0128500000000003,1.5974,14
TROW,quarterly,2023-06-30,2023,2,1.7633759999999998,1.8689999999999998,1.6532599999999997,14
TROW,quarterly,2023-03-31,2023,1,1.6702092,1.8375000000000001,1.4405999999999999,15
TROW,quarterly,2022-12-31,2022,4,1.7357646,1.9425000000000001,1.4798,14
TROW,quarterly,2022-09-30,2022,3,1.8479340000000002,2.1735,1.52096,13
TROW,quarterly,2022-06-30,2022,2,2.19912,2.541,1.6758000000000002,12
TROW,quarterly,2022-03-31,2022,1,2.805204,3.1185,2.4696,13
TROW,quarterly,2021-12-31,2021,4,3.199536,3.4524000000000004,2.9596,13
TROW,quarterly,2021-09-30,2021,3,3.3757512,3.633,3.1458,12
TROW,quarterly,2021-06-30,2021,2,3.27828,3.4965,2.9792,12
TROW,quarterly,2021-03-31,2021,1,2.999565,3.1605,2.7439999999999998,16
TROW,quarterly,2020-12-31,2020,4,2.6963291999999996,2.8874999999999997,2.4891999999999994,17
TROW,quarterly,2020-09-30,2020,3,2.5300284,2.7405,2.2834,17
TROW,quarterly,2020-06-30,2020,2,2.06346,2.2470000000000003,1.8816000000000002,17
TROW,quarterly,2020-03-31,2020,1,1.8261672,2.1315,1.57094,17
TROW,quarterly,2019-12-31,2019,4,1.9899282,2.1420000000000003,1.8423999999999998,17
TROW,quarterly,2019-09-30,2019,3,2.0223846,2.1420000000000003,1.8914,17
TROW,quarterly,2019-06-30,2019,2,1.9505358000000002,2.1,1.82084,16
TROW,quarterly,2019-03-31,2019,1,1.6950258,2.0475000000000003,1.4896,16
TROW,quarterly,2018-12-31,2018,4,1.630215,1.848,1.176,16
TROW,quarterly,2018-09-30,2018,3,1.9729758000000002,2.0895,1.8424,16
TROW,quarterly,2018-06-30,2018,2,1.8392741999999997,1.9676999999999998,1.7149999999999999,16
TROW,quarterly,2018-03-31,2018,1,1.7589185999999999,1.9949999999999999,1.5287999999999997,16
TROW,quarterly,2017-12-31,2017,4,1.5040614,1.6800000000000002,1.3426,17
TROW,quarterly,2017-09-30,2017,3,1.4694120000000002,1.6380000000000001,1.3132000000000001,17
TROW,quarterly,2017-06-30,2017,2,1.3292028,1.4426999999999999,1.1858,16
TROW,quarterly,2017-03-31,2017,1,1.2253158,1.3965,1.0877999999999999,16
TROW,quarterly,2016-12-31,2016,4,1.455132,1.6054500000000003,1.1466,17
TROW,quarterly,2016-09-30,2016,3,1.2065987999999999,1.281,1.0976,18
TROW,quarterly,2016-06-30,2016,2,0.7396326000000001,0.7875000000000001,0.65856,18
TROW,quarterly,2016-03-31,2016,1,1.0496412000000002,1.1340000000000001,0.9506000000000001,20
TROW,quarterly,2015-12-31,2015,4,1.128732,1.2389999999999999,1.0192,22
TROW,quarterly,2015-09-30,2015,3,1.163463,1.26,1.0779999999999998,22
TPR,quarterly,2024-06-30,2024,4,0.8854367,0.9344999999999999,0.8428,17
TPR,quarterly,2024-03-31,2024,3,0.6777807,0.7560000000000001,0.637,17
TPR,quarterly,2023-12-31,2024,2,1.4745293,1.5750000000000002,1.3621999999999999,17
TPR,quarterly,2023-09-30,2024,1,0.9100807000000001,0.9660000000000001,0.8623999999999999,17
TPR,quarterly,2023-06-30,2023,4,0.9752257000000001,1.05,0.9212,16
TPR,quarterly,2023-03-31,2023,3,0.5960919,0.6405,0.4998,18
TPR,quarterly,2022-12-31,2023,2,1.2825788,1.4385,1.2152,20
TPR,quarterly,2022-09-30,2023,1,0.76154,0.8190000000000001,0.6859999999999999,18
TPR,quarterly,2022-06-30,2022,4,0.7801644,0.8505000000000001,0.7252,19
TPR,quarterly,2022-03-31,2022,3,0.4165947,0.47250000000000003,0.3724,20
TPR,quarterly,2021-12-31,2022,2,1.1957389999999999,1.3755000000000002,1.127,22
TPR,quarterly,2021-09-30,2022,1,0.703364,0.777,0.5782,22
TPR,quarterly,2021-06-30,2021,4,0.6974857999999999,0.9764999999999999,0.5389999999999999,22
TPR,quarterly,2021-03-31,2021,3,0.3167259,0.441,0.1764,23
TPR,quarterly,2020-12-31,2021,2,1.0156055,1.1697,0.8819999999999999,25
TPR,quarterly,2020-09-30,2021,1,0.22795700000000002,0.3675,0.13426000000000002,24
TPR,quarterly,2020-06-30,2020,4,-0.5708621,-0.11549999999999999,-0.9996,26
TPR,quarterly,2020-03-31,2020,3,-0.116251,0.12600000000000003,-0.4018,26
TPR,quarterly,2019-12-31,2020,2,0.9960721,1.0815000000000001,0.931,25
TPR,quarterly,2019-09-30,2020,1,0.36975090000000005,0.4116,0.343,24
TPR,quarterly,2019-06-30,2019,4,0.6192512,0.6825000000000001,0.5586,27
TPR,quarterly,2019-03-31,2019,3,0.4155544,0.4935,0.3626,29
TPR,quarterly,2018-12-31,2019,2,1.1209384,1.2075,1.0387999999999997,32
TPR,quarterly,2018-09-30,2019,1,0.45478280000000004,0.5355000000000001,0.4116,32
TPR,quarterly,2018-06-30,2018,4,0.5766393000000001,0.6300000000000001,0.539,32
TPR,quarterly,2018-03-31,2018,3,0.5043435000000001,0.5565000000000001,0.45080000000000003,32
TPR,quarterly,2017-12-31,2018,2,0.8956983000000001,1.1445,0.833,32
TPR,quarterly,2017-09-30,2018,1,0.3632364,0.40950000000000003,0.343,30
TPR,quarterly,2017-06-30,2017,4,0.4962635,0.546,0.40180000000000005,30
TPR,quarterly,2017-03-31,2017,3,0.44811680000000004,0.49350000000000005,0.4116,29
TPR,quarterly,2016-12-31,2017,2,0.7495917,0.8295000000000001,0.6958,32
TPR,quarterly,2016-09-30,2017,1,0.45046,0.5145,0.41159999999999997,31
TPR,quarterly,2016-06-30,2016,4,0.4100903,0.47250000000000003,0.3626,30
TPR,quarterly,2016-03-31,2016,3,0.4170997,0.5145,0.34299999999999997,32
TPR,quarterly,2015-12-31,2016,2,0.6684786,0.798,0.588,36
TPR,quarterly,2015-09-30,2016,1,0.3991318,0.5775000000000001,0.31359999999999993,37
TEL,quarterly,2024-09-30,2024,4,1.9650863,2.079,1.8816,20
TEL,quarterly,2024-06-30,2024,3,1.8780949999999998,2.0055,1.7737999999999998,19
TEL,quarterly,2024-03-31,2024,2,1.8470375,1.9635000000000002,1.764,18
TEL,quarterly,2023-12-31,2024,1,1.72811,1.8690000000000002,1.65718,17
TEL,quarterly,2023-09-30,2023,4,1.7738528999999998,1.8689999999999998,1.7032399999999999,15
TEL,quarterly,2023-06-30,2023,3,1.6767313000000001,1.7976000000000003,1.5876000000000001,16
TEL,quarterly,2023-03-31,2023,2,1.5960727000000001,1.7115000000000002,1.52292,17
TEL,quarterly,2022-12-31,2023,1,1.5238577,1.6380000000000001,1.43766,19
TEL,quarterly,2022-09-30,2022,4,1.88365,2.0475,1.8032000000000001,17
TEL,quarterly,2022-06-30,2022,3,1.7639953,1.848,1.6954,18
TEL,quarterly,2022-03-31,2022,2,1.716495,1.8690000000000002,1.5778,19
TEL,quarterly,2021-12-31,2022,1,1.6296956,1.7535000000000003,1.5288,19
TEL,quarterly,2021-09-30,2021,4,1.6519156,1.764,1.4307999999999998,19
TEL,quarterly,2021-06-30,2021,3,1.5993047,1.6925999999999999,1.5287999999999997,19
TEL,quarterly,2021-03-31,2021,2,1.4965372,1.6065,1.4112,20
TEL,quarterly,2020-12-31,2021,1,1.2952442,1.4175,1.22206,20
TEL,quarterly,2020-09-30,2020,4,0.8774072,1.0185000000000002,0.76734,21
TEL,quarterly,2020-06-30,2020,3,0.4072724,0.5775000000000001,0.33908,18
TEL,quarterly,2020-03-31,2020,2,1.0013847,1.2096,0.6075999999999999,19
TEL,quarterly,2019-12-31,2020,1,1.1517636,1.2180000000000002,1.0976000000000001,18
TEL,quarterly,2019-09-30,2019,4,1.3194135,1.3964999999999999,1.2641999999999998,18
TEL,quarterly,2019-06-30,2019,3,1.4338667,1.512,1.3425999999999998,16
TEL,quarterly,2019-03-31,2019,2,1.2880227,1.35765,1.2348,16
TEL,quarterly,2018-12-31,2019,1,1.2892044,1.3755000000000002,1.2054,18
TEL,quarterly,2018-09-30,2018,4,1.3408053000000002,1.4595000000000002,1.2838,16
TEL,quarterly,2018-06-30,2018,3,1.382084,1.4595000000000002,1.3328,16
TEL,quarterly,2018-03-31,2018,2,1.3754179999999998,1.4805,1.32006,16
TEL,quarterly,2017-12-31,2018,1,1.2657623,1.3335000000000001,1.2152,14
TEL,quarterly,2017-09-30,2017,4,1.1734382,1.2495000000000003,1.127,12
TEL,quarterly,2017-06-30,2017,3,1.1807809,1.26,1.1367999999999998,12
TEL,quarterly,2017-03-31,2017,2,1.0871236,1.1445,1.0486,12
TEL,quarterly,2016-12-31,2017,1,1.0130299999999999,1.0815,0.9701999999999998,11
TEL,quarterly,2016-09-30,2016,4,1.20796,1.281,1.1465999999999998,12
TEL,quarterly,2016-06-30,2016,3,1.0447036,1.1025,0.9898,12
TEL,quarterly,2016-03-31,2016,2,0.8998191,0.966,0.8526,12
TEL,quarterly,2015-12-31,2016,1,0.7698927,0.8295000000000001,0.7153999999999999,12
TEL,quarterly,2015-09-30,2015,4,0.9319573000000001,0.9870000000000001,0.882,12
TDY,quarterly,2024-12-31,2024,4,5.276684400000001,5.5125,5.047000000000001,11
TDY,quarterly,2024-09-30,2024,3,5.0209625,5.2395000000000005,4.8314,10
TDY,quarterly,2024-06-30,2024,2,4.53995,4.798500000000001,4.341399999999999,10
TDY,quarterly,2024-03-31,2024,1,4.675118299999999,4.9875,4.459,8
TDY,quarterly,2023-12-31,2023,4,5.0912686,5.355,4.87648,9
TDY,quarterly,2023-09-30,2023,3,4.8110643,5.0504999999999995,4.60992,9
TDY,quarterly,2023-06-30,2023,2,4.6845214,4.9245,4.5178,9
TDY,quarterly,2023-03-31,2023,1,4.476178600000001,4.683,4.297300000000001,9
TDY,quarterly,2022-12-31,2022,4,4.5891875,4.8405000000000005,4.361,10
TDY,quarterly,2022-09-30,2022,3,4.3372733000000006,4.557000000000001,4.16108,8
TDY,quarterly,2022-06-30,2022,2,4.4252443,4.662,4.2434,8
TDY,quarterly,2022-03-31,2022,1,4.007175,4.3365,3.0869999999999997,9
TDY,quarterly,2021-12-31,2021,4,4.2584124999999995,4.557,4.018,10
TDY,quarterly,2021-09-30,2021,3,3.7225671,4.011,3.4985999999999997,9
TDY,quarterly,2021-06-30,2021,2,2.84315,3.1395,2.3912,8
TDY,quarterly,2021-03-31,2021,1,2.6179200000000002,2.7510000000000003,2.5284,7
TDY,quarterly,2020-12-31,2020,4,3.1411,3.3495,2.7538,7
TDY,quarterly,2020-09-30,2020,3,2.3852867,2.5410000000000004,2.205,7
TDY,quarterly,2020-06-30,2020,2,2.0048500000000002,2.1525000000000003,1.8816000000000002,5
TDY,quarterly,2020-03-31,2020,1,2.21291,2.415,2.058,5
TDY,quarterly,2019-12-31,2019,4,2.771036,2.9085,2.6754,6
TDY,quarterly,2019-09-30,2019,3,2.5563100000000003,2.6775,2.45,5
TDY,quarterly,2019-06-30,2019,2,2.4378875,2.5934999999999997,2.3324,5
TDY,quarterly,2019-03-31,2019,1,1.9358367,2.0580000000000003,1.8326,5
TDY,quarterly,2018-12-31,2018,4,2.2018,2.2995,2.1168,4
TDY,quarterly,2018-09-30,2018,3,2.0705,2.163,1.9992,4
TDY,quarterly,2018-06-30,2018,2,1.8987999999999998,1.974,1.8423999999999998,4
TDY,quarterly,2018-03-31,2018,1,1.5655000000000001,1.6275000000000002,1.519,4
TDY,quarterly,2017-12-31,2017,4,1.7540367,1.8375000000000001,1.6856,4
TDY,quarterly,2017-09-30,2017,3,1.5756000000000001,1.6485,1.519,4
TDY,quarterly,2017-06-30,2017,2,1.2524,1.3125,1.1956,4
TDY,quarterly,2017-03-31,2017,1,1.0403,1.2285,0.735,4
TDY,quarterly,2016-12-31,2016,4,1.371075,1.4489999999999998,1.2935999999999999,5
TDY,quarterly,2016-09-30,2016,3,1.31805,1.386,1.2642,5
TDY,quarterly,2016-06-30,2016,2,1.2524,1.3230000000000002,1.2054,5
TDY,quarterly,2016-03-31,2016,1,1.08575,1.176,1.029,6
TDY,quarterly,2015-12-31,2015,4,1.2956885999999999,1.3649999999999998,1.2445999999999997,8
TDY,quarterly,2015-09-30,2015,3,1.3231000000000002,1.3860000000000001,1.274,8
TER,quarterly,2024-12-31,2024,4,0.9187364,1.0395,0.8526,15
TER,quarterly,2024-09-30,2024,3,0.792446,0.903,0.7056,17
TER,quarterly,2024-06-30,2024,2,0.776084,0.882,0.7153999999999999,17
TER,quarterly,2024-03-31,2024,1,0.33040129999999995,0.399,0.294,18
TER,quarterly,2023-12-31,2023,4,0.7185847000000001,0.8295000000000001,0.5978000000000001,16
TER,quarterly,2023-09-30,2023,3,0.736896,0.8505000000000001,0.686,17
TER,quarterly,2023-06-30,2023,2,0.6652163000000001,0.7245000000000001,0.6272,17
TER,quarterly,2023-03-31,2023,1,0.43644120000000003,0.5880000000000001,0.3822,19
TER,quarterly,2022-12-31,2022,4,0.7579747,0.861,0.68894,18
TER,quarterly,2022-09-30,2022,3,1.0491072000000001,1.1655000000000002,0.9476600000000001,20
TER,quarterly,2022-06-30,2022,2,1.1538947000000002,1.2915,1.078,20
TER,quarterly,2022-03-31,2022,1,0.8923653,1.0080000000000002,0.8036000000000001,20
TER,quarterly,2021-12-31,2021,4,1.3003245,1.4489999999999998,1.2054,21
TER,quarterly,2021-09-30,2021,3,1.4466028,1.6065,1.3034000000000001,21
TER,quarterly,2021-06-30,2021,2,1.7766506000000002,1.9530000000000003,1.6660000000000001,19
TER,quarterly,2021-03-31,2021,1,1.0563994,1.1655000000000002,0.9133600000000001,20
TER,quarterly,2020-12-31,2020,4,1.0178981999999999,1.1549999999999998,0.9408,19
TER,quarterly,2020-09-30,2020,3,1.1297456,1.2915,1.0682,19
TER,quarterly,2020-06-30,2020,2,1.0393506000000001,1.2495000000000003,0.8663200000000001,18
TER,quarterly,2020-03-31,2020,1,0.8856993,1.008,0.6566,17
TER,quarterly,2019-12-31,2019,4,0.7996473000000001,0.8820000000000001,0.7448,17
TER,quarterly,2019-09-30,2019,3,0.7089493000000001,0.7665000000000002,0.6713,17
TER,quarterly,2019-06-30,2019,2,0.6248971,0.6930000000000001,0.5781999999999999,17
TER,quarterly,2019-03-31,2019,1,0.4437233,0.48300000000000004,0.4018,17
TER,quarterly,2018-12-31,2018,4,0.5052121,0.5775000000000001,0.4370800000000001,17
TER,quarterly,2018-09-30,2018,3,0.6380271,0.6930000000000001,0.59388,16
TER,quarterly,2018-06-30,2018,2,0.4968594,0.546,0.44295999999999996,17
TER,quarterly,2018-03-31,2018,1,0.42473530000000004,0.49350000000000005,0.392,16
TER,quarterly,2017-12-31,2017,4,0.34660169999999996,0.3885,0.31065999999999994,14
TER,quarterly,2017-09-30,2017,3,0.43544130000000003,0.47250000000000003,0.392,16
TER,quarterly,2017-06-30,2017,2,0.8712260000000001,0.9450000000000001,0.8232,17
TER,quarterly,2017-03-31,2017,1,0.3852544,0.504,0.3528,17
TER,quarterly,2016-12-31,2016,4,0.2189579,0.25200000000000006,0.196,15
TER,quarterly,2016-09-30,2016,3,0.282295,0.45465000000000005,0.2156,15
TER,quarterly,2016-06-30,2016,2,0.5040607,0.5565000000000001,0.4606,15
TER,quarterly,2016-03-31,2016,1,0.2727,0.30450000000000005,0.2548,13
TER,quarterly,2015-12-31,2015,4,0.10125250000000001,0.1365,0.08820000000000001,14
TER,quarterly,2015-09-30,2015,3,0.3815679,0.40950000000000003,0.343,15
TSLA,quarterly,2024-12-31,2024,4,0.7776786000000001,0.9870000000000001,0.5782,33
TSLA,quarterly,2024-09-30,2024,3,0.5958942,0.735,0.40180000000000005,35
TSLA,quarterly,2024-06-30,2024,2,0.6360924,0.9145500000000001,0.44099999999999995,35
TSLA,quarterly,2024-03-31,2024,1,0.5117136,0.9177000000000001,0.196,30
TSLA,quarterly,2023-12-31,2023,4,0.7574826,0.9660000000000001,0.5782,32
TSLA,quarterly,2023-09-30,2023,3,0.7337166,1.0710000000000002,0.5586000000000001,33
TSLA,quarterly,2023-06-30,2023,2,0.8389908,0.97545,0.6272,30
TSLA,quarterly,2023-03-31,2023,1,0.867357,1.1130000000000002,0.6762,31
TSLA,quarterly,2022-12-31,2022,4,1.1499684000000001,1.5624,0.9016000000000002,31
TSLA,quarterly,2022-09-30,2022,3,1.0132374,1.2285,0.7578634,32
TSLA,quarterly,2022-06-30,2022,2,0.616896,0.903,0.3626,30
TSLA,quarterly,2022-03-31,2022,1,0.7679478,0.9169965,0.5095999999999999,32
TSLA,quarterly,2021-12-31,2021,4,0.8060142,1.0429964999999999,0.5683999999999999,31
TSLA,quarterly,2021-09-30,2021,3,0.5420075999999999,0.7073535,0.31033659999999996,30
TSLA,quarterly,2021-06-30,2021,2,0.33377460000000003,0.4686465,0.2025366,29
TSLA,quarterly,2021-03-31,2021,1,0.2684844,0.33949650000000003,0.15026340000000002,27
TSLA,quarterly,2020-12-31,2020,4,0.35104319999999994,0.5005035,0.2254,27
TSLA,quarterly,2020-09-30,2020,3,0.2001036,0.3178035,0.0914634,26
TSLA,quarterly,2020-06-30,2020,2,0.0012954,0.1015035,-0.17836,26
TSLA,quarterly,2020-03-31,2020,1,-0.0028662,0.11899649999999999,-0.06664,28
TSLA,quarterly,2019-12-31,2019,4,0.11722859999999999,0.1798965,0.05226339999999999,28
TSLA,quarterly,2019-09-30,2019,3,-0.026407799999999995,0.023803500000000005,-0.22997659999999998,29
TSLA,quarterly,2019-06-30,2019,2,-0.0232152,0.0664965,-0.07252,29
TSLA,quarterly,2019-03-31,2019,1,-0.0484602,0.0828765,-0.18358339999999998,26
TSLA,quarterly,2018-12-31,2018,4,0.14947080000000001,0.30379649999999997,0.06533660000000001,28
TSLA,quarterly,2018-09-30,2018,3,-0.013219199999999999,0.061603500000000005,-0.14242339999999998,26
TSLA,quarterly,2018-06-30,2018,2,-0.19878780000000001,-0.15330000000000002,-0.2247434,23
TSLA,quarterly,2018-03-31,2018,1,-0.2435658,-0.18199649999999998,-0.32144,23
TSLA,quarterly,2017-12-31,2017,4,-0.2098548,-0.15259650000000002,-0.245,23
TSLA,quarterly,2017-09-30,2017,3,-0.1498584,-0.03380999999999999,-0.19469659999999997,23
TSLA,quarterly,2017-06-30,2017,2,-0.1239402,-0.0483,-0.15875999999999998,21
TSLA,quarterly,2017-03-31,2017,1,-0.0552126,0.016096499999999996,-0.11041659999999999,18
TSLA,quarterly,2016-12-31,2016,4,-0.029202600000000002,0.0286965,-0.08428,19
TSLA,quarterly,2016-09-30,2016,3,-0.0365262,-0.0286965,-0.04704,17
TSLA,quarterly,2016-06-30,2016,2,-0.034384200000000004,0.018196499999999997,-0.06729660000000001,15
TSLA,quarterly,2016-03-31,2016,1,-0.0397086,0.005596500000000002,-0.06533660000000001,18
TSLA,quarterly,2015-12-31,2015,4,0.0065484,0.0315,-0.037896599999999996,19
TSLA,quarterly,2015-09-30,2015,3,-0.033670200000000004,0.0231,-0.055536600000000005,20
TXN,quarterly,2024-12-31,2024,4,1.2163632,1.3965,1.15346,29
TXN,quarterly,2024-09-30,2024,3,1.3896085,1.5351000000000001,1.33084,28
TXN,quarterly,2024-06-30,2024,2,1.1784478,1.30935,1.1074,28
TXN,quarterly,2024-03-31,2024,1,1.0792254000000001,1.2180000000000002,1.0045000000000002,27
TXN,quarterly,2023-12-31,2023,4,1.4815083999999998,1.596,1.3327999999999998,26
TXN,quarterly,2023-09-30,2023,3,1.8345841999999999,2.0475,1.7444,27
TXN,quarterly,2023-06-30,2023,2,1.7792867,1.9320000000000002,1.6954,28
TXN,quarterly,2023-03-31,2023,1,1.7945982999999999,1.974,1.6365999999999998,27
TXN,quarterly,2022-12-31,2022,4,2.0003252000000002,2.1735,1.8228,28
TXN,quarterly,2022-09-30,2022,3,2.4184046,2.7510000000000003,2.2735999999999996,28
TXN,quarterly,2022-06-30,2022,2,2.1388063,2.5935,1.94138,29
TXN,quarterly,2022-03-31,2022,1,2.1983862000000003,2.4990000000000006,2.0776,28
TXN,quarterly,2021-12-31,2021,4,1.9625916,2.1105,1.8326,28
TXN,quarterly,2021-09-30,2021,3,2.0732977000000004,2.3604000000000003,1.9208,28
TXN,quarterly,2021-06-30,2021,2,1.8531278,2.058,1.7542,28
TXN,quarterly,2021-03-31,2021,1,1.5949112,1.8375000000000001,1.4896,29
TXN,quarterly,2020-12-31,2020,4,1.3539656,1.5225,1.24852,30
TXN,quarterly,2020-09-30,2020,3,1.2961430999999999,1.4385,1.1956,30
TXN,quarterly,2020-06-30,2020,2,0.8877193,1.1970000000000003,0.637,30
TXN,quarterly,2020-03-31,2020,1,1.0116665,1.1864999999999999,0.8917999999999999,31
TXN,quarterly,2019-12-31,2019,4,1.0259378,1.1444999999999999,0.9799999999999999,32
TXN,quarterly,2019-09-30,2019,3,1.4309579000000001,1.554,1.3034000000000001,32
TXN,quarterly,2019-06-30,2019,2,1.230786,1.3230000000000002,1.1367999999999998,33
TXN,quarterly,2019-03-31,2019,1,1.1391689,1.2495,1.078,30
TXN,quarterly,2018-12-31,2018,4,1.2477641,1.3335,1.1465999999999998,32
TXN,quarterly,2018-09-30,2018,3,1.5492996,1.6800000000000002,1.4847,32
TXN,quarterly,2018-06-30,2018,2,1.3354624000000002,1.4700000000000002,1.2544,32
TXN,quarterly,2018-03-31,2018,1,1.1181407,1.2495,1.06722,32
TXN,quarterly,2017-12-31,2017,4,1.0972539,1.1864999999999999,1.0388,29
TXN,quarterly,2017-09-30,2017,3,1.1320686,1.26,1.0681999999999998,31
TXN,quarterly,2017-06-30,2017,2,0.9650045,1.0605,0.9212,33
TXN,quarterly,2017-03-31,2017,1,0.8359972,0.9135,0.74872,33
TXN,quarterly,2016-12-31,2016,4,0.823453,0.8925,0.7546,32
TXN,quarterly,2016-09-30,2016,3,0.8707412,0.9345000000000001,0.833,29
TXN,quarterly,2016-06-30,2016,2,0.7320985,0.7875000000000001,0.6958,29
TXN,quarterly,2016-03-31,2016,1,0.6279068999999999,0.7034999999999999,0.5586,32
TXN,quarterly,2015-12-31,2015,4,0.7011016,0.756,0.6761999999999999,36
TXN,quarterly,2015-09-30,2015,3,0.6819116,0.777,0.637,37
TJX,quarterly,2024-03-31,2024,4,1.131604,1.2600000000000002,1.0584,22
TJX,quarterly,2023-12-31,2024,3,0.9995970000000001,1.0878,0.8428,22
TJX,quarterly,2023-09-30,2024,2,0.7738216,0.84,0.7252,21
TJX,quarterly,2023-06-30,2024,1,0.7205239,0.77805,0.6663999999999999,20
TJX,quarterly,2023-03-31,2023,4,0.8986475,0.9765000000000001,0.8330000000000001,23
TJX,quarterly,2022-12-31,2023,3,0.8075152,0.8610000000000001,0.7546,23
TJX,quarterly,2022-09-30,2023,2,0.6714379,0.7392,0.5683999999999999,21
TJX,quarterly,2022-06-30,2023,1,0.6067979,0.64995,0.5684,21
TJX,quarterly,2022-03-31,2022,4,0.918393,1.01115,0.8133999999999999,24
