symbol,period,year,quarter,actual,estimate,surprise,surprisePercent
SNPS,2015-09-30,2015,3,0.63,0.6047,0.0253,4.1839
TROW,2024-12-31,2024,4,2.12,2.239,-0.119,-5.3149
TROW,2024-09-30,2024,3,2.57,2.38,0.19,7.9832
TROW,2024-06-30,2024,2,2.26,2.3125,-0.0525,-2.2703
TROW,2024-03-31,2024,1,2.38,2.0844,0.2956,14.1815
TROW,2023-12-31,2023,4,1.72,1.635,0.085,5.1988
TROW,2023-09-30,2023,3,2.17,1.8131,0.3569,19.6845
TROW,2023-06-30,2023,2,2.02,1.7634,0.2566,14.5514
TROW,2023-03-31,2023,1,1.69,1.6702,0.0198,1.1855
TROW,2022-12-31,2022,4,1.74,1.7358,0.0042,0.242
TROW,2022-09-30,2022,3,1.86,1.8479,0.0121,0.6548
TROW,2022-06-30,2022,2,1.79,2.1991,-0.4091,-18.6031
TROW,2022-03-31,2022,1,2.62,2.8052,-0.1852,-6.602
TROW,2021-12-31,2021,4,3.17,3.1995,-0.0295,-0.922
TROW,2021-09-30,2021,3,3.27,3.3758,-0.1058,-3.1341
TROW,2021-06-30,2021,2,3.31,3.2783,0.0317,0.967
TROW,2021-03-31,2021,1,3.01,2.9996,0.0104,0.3467
TROW,2020-12-31,2020,4,2.89,2.6963,0.1937,7.1839
TROW,2020-09-30,2020,3,2.55,2.53,0.02,0.7905
TROW,2020-06-30,2020,2,2.29,2.0635,0.2265,10.9765
TROW,2020-03-31,2020,1,1.87,1.8262,0.0438,2.3984
TROW,2019-12-31,2019,4,2.03,1.9899,0.0401,2.0152
TROW,2019-09-30,2019,3,2.13,2.0224,0.1076,5.3204
TROW,2019-06-30,2019,2,2.03,1.9505,0.0795,4.0759
TROW,2019-03-31,2019,1,2.09,1.695,0.395,23.3038
TROW,2018-12-31,2018,4,1.41,1.6302,-0.2202,-13.5075
TROW,2018-09-30,2018,3,2.3,1.973,0.327,16.5737
TROW,2018-06-30,2018,2,1.77,1.8393,-0.0693,-3.7677
TROW,2018-03-31,2018,1,1.77,1.7589,0.0111,0.6311
TROW,2017-12-31,2017,4,1.65,1.5041,0.1459,9.7002
TROW,2017-09-30,2017,3,1.56,1.4694,0.0906,6.1658
TROW,2017-06-30,2017,2,1.5,1.3292,0.1708,12.8498
TROW,2017-03-31,2017,1,1.42,1.2253,0.1947,15.89
TROW,2016-12-31,2016,4,1.5,1.4551,0.0449,3.0857
TROW,2016-09-30,2016,3,1.28,1.2066,0.0734,6.0832
TROW,2016-06-30,2016,2,1.42,0.7396,0.6804,91.9957
TROW,2016-03-31,2016,1,1.15,1.0496,0.1004,9.5655
TROW,2015-12-31,2015,4,1.17,1.1287,0.0413,3.6591
TROW,2015-09-30,2015,3,1.06,1.1635,-0.1035,-8.8956
TPR,2024-06-30,2024,4,0.92,0.8854,0.0346,3.9078
TPR,2024-03-31,2024,3,0.81,0.6778,0.1322,19.5043
TPR,2023-12-31,2024,2,1.63,1.4745,0.1555,10.5459
TPR,2023-09-30,2024,1,0.93,0.9101,0.0199,2.1866
TPR,2023-06-30,2023,4,0.95,0.9752,-0.0252,-2.5841
TPR,2023-03-31,2023,3,0.78,0.5961,0.1839,30.8505
TPR,2022-12-31,2023,2,1.36,1.2826,0.0774,6.0346
TPR,2022-09-30,2023,1,0.79,0.7615,0.0285,3.7426
TPR,2022-06-30,2022,4,0.78,0.7802,-0.0002,-0.0256
TPR,2022-03-31,2022,3,0.51,0.4166,0.0934,22.4196
TPR,2021-12-31,2022,2,1.33,1.1957,0.1343,11.2319
TPR,2021-09-30,2022,1,0.82,0.7034,0.1166,16.5766
TPR,2021-06-30,2021,4,0.74,0.6975,0.0425,6.0932
TPR,2021-03-31,2021,3,0.51,0.3167,0.1933,61.0357
TPR,2020-12-31,2021,2,1.15,1.0156,0.1344,13.2336
TPR,2020-09-30,2021,1,0.58,0.228,0.352,154.386
TPR,2020-06-30,2020,4,-0.25,-0.5709,0.3209,56.2095
TPR,2020-03-31,2020,3,-0.27,-0.1163,-0.1537,-132.1582
TPR,2019-12-31,2020,2,1.1,0.9961,0.1039,10.4307
TPR,2019-09-30,2020,1,0.4,0.3698,0.0302,8.1666
TPR,2019-06-30,2019,4,0.61,0.6193,-0.0093,-1.5017
TPR,2019-03-31,2019,3,0.42,0.4156,0.0044,1.0587
TPR,2018-12-31,2019,2,1.07,1.1209,-0.0509,-4.541
TPR,2018-09-30,2019,1,0.48,0.4548,0.0252,5.5409
TPR,2018-06-30,2018,4,0.6,0.5766,0.0234,4.0583
TPR,2018-03-31,2018,3,0.54,0.5043,0.0357,7.0791
TPR,2017-12-31,2018,2,1.07,0.8957,0.1743,19.4596
TPR,2017-09-30,2018,1,0.42,0.3632,0.0568,15.6388
TPR,2017-06-30,2017,4,0.5,0.4963,0.0037,0.7455
TPR,2017-03-31,2017,3,0.46,0.4481,0.0119,2.6557
TPR,2016-12-31,2017,2,0.75,0.7496,0.0004,0.0534
TPR,2016-09-30,2017,1,0.45,0.4505,-0.0005,-0.111
TPR,2016-06-30,2016,4,0.45,0.4101,0.0399,9.7293
TPR,2016-03-31,2016,3,0.44,0.4171,0.0229,5.4903
TPR,2015-12-31,2016,2,0.68,0.6685,0.0115,1.7203
TPR,2015-09-30,2016,1,0.41,0.3991,0.0109,2.7311
TPR,2015-06-30,2015,4,0.31,0.2966,0.0134,4.5179
TEL,2024-09-30,2024,4,1.95,1.9651,-0.0151,-0.7684
TEL,2024-06-30,2024,3,1.91,1.8781,0.0319,1.6985
TEL,2024-03-31,2024,2,1.86,1.847,0.013,0.7038
TEL,2023-12-31,2024,1,1.84,1.7281,0.1119,6.4753
TEL,2023-09-30,2023,4,1.78,1.7739,0.0061,0.3439
TEL,2023-06-30,2023,3,1.77,1.6767,0.0933,5.5645
TEL,2023-03-31,2023,2,1.65,1.5961,0.0539,3.377
TEL,2022-12-31,2023,1,1.53,1.5239,0.0061,0.4003
TEL,2022-09-30,2022,4,1.88,1.8837,-0.0037,-0.1964
TEL,2022-06-30,2022,3,1.86,1.764,0.096,5.4422
TEL,2022-03-31,2022,2,1.81,1.7165,0.0935,5.4471
TEL,2021-12-31,2022,1,1.76,1.6297,0.1303,7.9953
TEL,2021-09-30,2021,4,1.69,1.6519,0.0381,2.3064
TEL,2021-06-30,2021,3,1.79,1.5993,0.1907,11.924
TEL,2021-03-31,2021,2,1.57,1.4965,0.0735,4.9115
TEL,2020-12-31,2021,1,1.47,1.2952,0.1748,13.496
TEL,2020-09-30,2020,4,1.16,0.8774,0.2826,32.2088
TEL,2020-06-30,2020,3,0.59,0.4073,0.1827,44.8564
TEL,2020-03-31,2020,2,1.29,1.0014,0.2886,28.8197
TEL,2019-12-31,2020,1,1.21,1.1518,0.0582,5.053
TEL,2019-09-30,2019,4,1.33,1.3194,0.0106,0.8034
TEL,2019-06-30,2019,3,1.5,1.4339,0.0661,4.6098
TEL,2019-03-31,2019,2,1.42,1.288,0.132,10.2484
TEL,2018-12-31,2019,1,1.29,1.2892,0.0008,0.0621
TEL,2018-09-30,2018,4,1.35,1.3408,0.0092,0.6862
TEL,2018-06-30,2018,3,1.43,1.3821,0.0479,3.4657
TEL,2018-03-31,2018,2,1.42,1.3754,0.0446,3.2427
TEL,2017-12-31,2018,1,1.4,1.2658,0.1342,10.602
TEL,2017-09-30,2017,4,1.25,1.1734,0.0766,6.528
TEL,2017-06-30,2017,3,1.24,1.1808,0.0592,5.0136
TEL,2017-03-31,2017,2,1.19,1.0871,0.1029,9.4656
TEL,2016-12-31,2017,1,1.15,1.013,0.137,13.5242
TEL,2016-09-30,2016,4,1.27,1.208,0.062,5.1325
TEL,2016-06-30,2016,3,1.08,1.0447,0.0353,3.379
TEL,2016-03-31,2016,2,0.9,0.8998,0.0002,0.0222
TEL,2015-12-31,2016,1,0.84,0.7699,0.0701,9.1051
TEL,2015-09-30,2015,4,0.9,0.932,-0.032,-3.4335
TDY,2024-12-31,2024,4,5.52,5.2767,0.2433,4.6108
TDY,2024-09-30,2024,3,5.1,5.021,0.079,1.5734
TDY,2024-06-30,2024,2,4.58,4.54,0.04,0.8811
TDY,2024-03-31,2024,1,4.55,4.6751,-0.1251,-2.6759
TDY,2023-12-31,2023,4,5.44,5.0913,0.3487,6.8489
TDY,2023-09-30,2023,3,5.05,4.8111,0.2389,4.9656
TDY,2023-06-30,2023,2,4.67,4.6845,-0.0145,-0.3095
TDY,2023-03-31,2023,1,4.53,4.4762,0.0538,1.2019
TDY,2022-12-31,2022,4,4.94,4.5892,0.3508,7.644
TDY,2022-09-30,2022,3,4.54,4.3373,0.2027,4.6734
TDY,2022-06-30,2022,2,4.43,4.4252,0.0048,0.1085
TDY,2022-03-31,2022,1,4.27,4.0072,0.2628,6.5582
TDY,2021-12-31,2021,4,4.56,4.2584,0.3016,7.0825
TDY,2021-09-30,2021,3,4.34,3.7226,0.6174,16.5852
TDY,2021-06-30,2021,2,4.61,2.8432,1.7668,62.1412
TDY,2021-03-31,2021,1,3.02,2.6179,0.4021,15.3596
TDY,2020-12-31,2020,4,3.48,3.1411,0.3389,10.7892
TDY,2020-09-30,2020,3,2.48,2.3853,0.0947,3.9702
TDY,2020-06-30,2020,2,2.48,2.0049,0.4751,23.6969
TDY,2020-03-31,2020,1,2.17,2.2129,-0.0429,-1.9386
TDY,2019-12-31,2019,4,3.06,2.771,0.289,10.4294
TDY,2019-09-30,2019,3,2.84,2.5563,0.2837,11.0981
TDY,2019-06-30,2019,2,2.8,2.4379,0.3621,14.8529
TDY,2019-03-31,2019,1,2.05,1.9358,0.1142,5.8994
TDY,2018-12-31,2018,4,2.45,2.2018,0.2482,11.2726
TDY,2018-09-30,2018,3,2.43,2.0705,0.3595,17.363
TDY,2018-06-30,2018,2,2.32,1.8988,0.4212,22.1824
TDY,2018-03-31,2018,1,1.81,1.5655,0.2445,15.618
TDY,2017-12-31,2017,4,1.82,1.754,0.066,3.7628
TDY,2017-09-30,2017,3,1.9,1.5756,0.3244,20.589
TDY,2017-06-30,2017,2,1.66,1.2524,0.4076,32.5455
TDY,2017-03-31,2017,1,1.26,1.0403,0.2197,21.1189
TDY,2016-12-31,2016,4,1.64,1.3711,0.2689,19.612
TDY,2016-09-30,2016,3,1.46,1.3181,0.1419,10.7655
TDY,2016-06-30,2016,2,1.31,1.2524,0.0576,4.5992
TDY,2016-03-31,2016,1,1.1,1.0858,0.0142,1.3078
TDY,2015-12-31,2015,4,1.57,1.2957,0.2743,21.17
TDY,2015-09-30,2015,3,1.34,1.3231,0.0169,1.2773
TER,2024-12-31,2024,4,0.95,0.9187,0.0313,3.407
TER,2024-09-30,2024,3,0.9,0.7924,0.1076,13.579
TER,2024-06-30,2024,2,0.86,0.7761,0.0839,10.8105
TER,2024-03-31,2024,1,0.51,0.3304,0.1796,54.3584
TER,2023-12-31,2023,4,0.79,0.7186,0.0714,9.936
TER,2023-09-30,2023,3,0.8,0.7369,0.0631,8.5629
TER,2023-06-30,2023,2,0.79,0.6652,0.1248,18.7613
TER,2023-03-31,2023,1,0.55,0.4364,0.1136,26.0312
TER,2022-12-31,2022,4,0.92,0.758,0.162,21.372
TER,2022-09-30,2022,3,1.15,1.0491,0.1009,9.6178
TER,2022-06-30,2022,2,1.21,1.1539,0.0561,4.8618
TER,2022-03-31,2022,1,0.98,0.8924,0.0876,9.8162
TER,2021-12-31,2021,4,1.37,1.3003,0.0697,5.3603
TER,2021-09-30,2021,3,1.59,1.4466,0.1434,9.9129
TER,2021-06-30,2021,2,1.91,1.7767,0.1333,7.5027
TER,2021-03-31,2021,1,1.11,1.0564,0.0536,5.0738
TER,2020-12-31,2020,4,1.1,1.0179,0.0821,8.0656
TER,2020-09-30,2020,3,1.18,1.1297,0.0503,4.4525
TER,2020-06-30,2020,2,1.33,1.0394,0.2906,27.9584
TER,2020-03-31,2020,1,1,0.8857,0.1143,12.905
TER,2019-12-31,2019,4,0.88,0.7996,0.0804,10.055
TER,2019-09-30,2019,3,0.77,0.7089,0.0611,8.619
TER,2019-06-30,2019,2,0.66,0.6249,0.0351,5.6169
TER,2019-03-31,2019,1,0.54,0.4437,0.0963,21.7039
TER,2018-12-31,2018,4,0.63,0.5052,0.1248,24.7031
TER,2018-09-30,2018,3,0.71,0.638,0.072,11.2853
TER,2018-06-30,2018,2,0.59,0.4969,0.0931,18.7362
TER,2018-03-31,2018,1,0.45,0.4247,0.0253,5.9571
TER,2017-12-31,2017,4,0.46,0.3466,0.1134,32.7178
TER,2017-09-30,2017,3,0.54,0.4354,0.1046,24.0239
TER,2017-06-30,2017,2,0.9,0.8712,0.0288,3.3058
TER,2017-03-31,2017,1,0.44,0.3853,0.0547,14.1967
TER,2016-12-31,2016,4,0.32,0.219,0.101,46.1187
TER,2016-09-30,2016,3,0.33,0.2823,0.0477,16.8969
TER,2016-06-30,2016,2,0.55,0.5041,0.0459,9.1053
TER,2016-03-31,2016,1,0.31,0.2727,0.0373,13.678
TER,2015-12-31,2015,4,0.13,0.1013,0.0287,28.3317
TER,2015-09-30,2015,3,0.4,0.3816,0.0184,4.8218
TSLA,2024-12-31,2024,4,0.73,0.7777,-0.0477,-6.1335
TSLA,2024-09-30,2024,3,0.72,0.5959,0.1241,20.8256
TSLA,2024-06-30,2024,2,0.52,0.6361,-0.1161,-18.2518
TSLA,2024-03-31,2024,1,0.45,0.5117,-0.0617,-12.0578
TSLA,2023-12-31,2023,4,0.71,0.7575,-0.0475,-6.2706
TSLA,2023-09-30,2023,3,0.66,0.7337,-0.0737,-10.045
TSLA,2023-06-30,2023,2,0.91,0.839,0.071,8.4625
TSLA,2023-03-31,2023,1,0.85,0.8674,-0.0174,-2.006
TSLA,2022-12-31,2022,4,1.19,1.15,0.04,3.4783
TSLA,2022-09-30,2022,3,1.05,1.0132,0.0368,3.6321
TSLA,2022-06-30,2022,2,0.75667,0.6169,0.13977,22.6568
TSLA,2022-03-31,2022,1,1.07333,0.7679,0.30543,39.7747
TSLA,2021-12-31,2021,4,0.84667,0.806,0.04067,5.0459
TSLA,2021-09-30,2021,3,0.62,0.542,0.078,14.3911
TSLA,2021-06-30,2021,2,0.48333000000000004,0.3338,0.14953,44.7963
TSLA,2021-03-31,2021,1,0.31,0.2685,0.0415,15.4562
TSLA,2020-12-31,2020,4,0.26666999999999996,0.351,-0.08433,-24.0256
TSLA,2020-09-30,2020,3,0.25333,0.2001,0.05323,26.6017
TSLA,2020-06-30,2020,2,0.14533,0.0013,0.14403,11079.2308
TSLA,2020-03-31,2020,1,0.076,-0.0029,0.0789,2720.6897
TSLA,2019-12-31,2019,4,0.13733,0.1172,0.02013,17.1758
TSLA,2019-09-30,2019,3,0.124,-0.0264,0.1504,569.697
TSLA,2019-06-30,2019,2,-0.07467,-0.0232,-0.05147,-221.8534
TSLA,2019-03-31,2019,1,-0.11800000000000001,-0.0485,-0.0695,-143.299
TSLA,2018-12-31,2018,4,0.12867,0.1495,-0.02083,-13.9331
TSLA,2018-09-30,2018,3,0.19333,-0.0132,0.20653,1564.6212
TSLA,2018-06-30,2018,2,-0.16333,-0.1988,0.03547,17.8421
TSLA,2018-03-31,2018,1,-0.22333000000000003,-0.2436,0.02027,8.321
TSLA,2017-12-31,2017,4,-0.20267000000000002,-0.2099,0.00723,3.4445
TSLA,2017-09-30,2017,3,-0.19467,-0.1499,-0.04477,-29.8666
TSLA,2017-06-30,2017,2,-0.08867,-0.1239,0.03523,28.4342
TSLA,2017-03-31,2017,1,-0.08867,-0.0552,-0.03347,-60.6341
TSLA,2016-12-31,2016,4,-0.046,-0.0292,-0.0168,-57.5342
TSLA,2016-09-30,2016,3,0.047330000000000004,-0.0365,0.08383,229.6712
TSLA,2016-06-30,2016,2,-0.07067000000000001,-0.0344,-0.03627,-105.436
TSLA,2016-03-31,2016,1,-0.038,-0.0397,0.0017,4.2821
TSLA,2015-12-31,2015,4,-0.057999999999999996,0.0065,-0.0645,-992.3077
TSLA,2015-09-30,2015,3,-0.038669999999999996,-0.0337,-0.00497,-14.7478
TXN,2024-12-31,2024,4,1.3,1.2164,0.0836,6.8727
TXN,2024-09-30,2024,3,1.47,1.3896,0.0804,5.7858
TXN,2024-06-30,2024,2,1.22,1.1784,0.0416,3.5302
TXN,2024-03-31,2024,1,1.2,1.0792,0.1208,11.1935
TXN,2023-12-31,2023,4,1.49,1.4815,0.0085,0.5737
TXN,2023-09-30,2023,3,1.85,1.8346,0.0154,0.8394
TXN,2023-06-30,2023,2,1.87,1.7793,0.0907,5.0975
TXN,2023-03-31,2023,1,1.85,1.7946,0.0554,3.087
TXN,2022-12-31,2022,4,2.13,2.0003,0.1297,6.484
TXN,2022-09-30,2022,3,2.45,2.4184,0.0316,1.3066
TXN,2022-06-30,2022,2,2.45,2.1388,0.3112,14.5502
TXN,2022-03-31,2022,1,2.35,2.1984,0.1516,6.8959
TXN,2021-12-31,2021,4,2.27,1.9626,0.3074,15.6629
TXN,2021-09-30,2021,3,2.07,2.0733,-0.0033,-0.1592
TXN,2021-06-30,2021,2,2.05,1.8531,0.1969,10.6254
TXN,2021-03-31,2021,1,1.85,1.5949,0.2551,15.9947
TXN,2020-12-31,2020,4,1.64,1.354,0.286,21.1226
TXN,2020-09-30,2020,3,1.45,1.2961,0.1539,11.8741
TXN,2020-06-30,2020,2,1.48,0.8877,0.5923,66.723
TXN,2020-03-31,2020,1,1.24,1.0117,0.2283,22.566
TXN,2019-12-31,2019,4,1.12,1.0259,0.0941,9.1724
TXN,2019-09-30,2019,3,1.49,1.431,0.059,4.123
TXN,2019-06-30,2019,2,1.36,1.2308,0.1292,10.4972
TXN,2019-03-31,2019,1,1.22,1.1392,0.0808,7.0927
TXN,2018-12-31,2018,4,1.27,1.2478,0.0222,1.7791
TXN,2018-09-30,2018,3,1.58,1.5493,0.0307,1.9815
TXN,2018-06-30,2018,2,1.4,1.3355,0.0645,4.8297
TXN,2018-03-31,2018,1,1.35,1.1181,0.2319,20.7405
TXN,2017-12-31,2017,4,1.09,1.0973,-0.0073,-0.6653
TXN,2017-09-30,2017,3,1.26,1.1321,0.1279,11.2976
TXN,2017-06-30,2017,2,1.03,0.965,0.065,6.7358
TXN,2017-03-31,2017,1,0.85,0.836,0.014,1.6746
TXN,2016-12-31,2016,4,0.87,0.8235,0.0465,5.6466
TXN,2016-09-30,2016,3,0.94,0.8707,0.0693,7.9591
TXN,2016-06-30,2016,2,0.76,0.7321,0.0279,3.811
TXN,2016-03-31,2016,1,0.65,0.6279,0.0221,3.5197
TXN,2015-12-31,2015,4,0.71,0.7011,0.0089,1.2694
TXN,2015-09-30,2015,3,0.76,0.6819,0.0781,11.4533
TJX,2024-03-31,2024,4,1.22,1.1316,0.0884,7.8119
TJX,2023-12-31,2024,3,1.03,0.9996,0.0304,3.0412
TJX,2023-09-30,2024,2,0.85,0.7738,0.0762,9.8475
TJX,2023-06-30,2024,1,0.76,0.7205,0.0395,5.4823
TJX,2023-03-31,2023,4,0.89,0.8986,-0.0086,-0.957
TJX,2022-12-31,2023,3,0.86,0.8075,0.0525,6.5015
TJX,2022-09-30,2023,2,0.69,0.6714,0.0186,2.7703
TJX,2022-06-30,2023,1,0.68,0.6068,0.0732,12.0633
TJX,2022-03-31,2022,4,0.78,0.9184,-0.1384,-15.0697
TJX,2021-12-31,2022,3,0.84,0.814,0.026,3.1941
TJX,2021-09-30,2022,2,0.79,0.5764,0.2136,37.0576
TJX,2021-06-30,2022,1,0.44,0.3098,0.1302,42.0271
TJX,2021-03-31,2021,4,0.5,0.6249,-0.1249,-19.9872
TJX,2020-12-31,2021,3,0.71,0.4004,0.3096,77.3227
TJX,2020-09-30,2021,2,-0.18,-0.1008,-0.0792,-78.5714
TJX,2020-06-30,2021,1,-0.74,-0.1794,-0.5606,-312.4861
TJX,2020-03-31,2020,4,0.81,0.7761,0.0339,4.368
TJX,2019-12-31,2020,3,0.68,0.6662,0.0138,2.0715
TJX,2019-09-30,2020,2,0.62,0.6271,-0.0071,-1.1322
TJX,2019-06-30,2020,1,0.57,0.5519,0.0181,3.2796
TJX,2019-03-31,2019,4,0.68,0.6913,-0.0113,-1.6346
TJX,2018-12-31,2019,3,0.63,0.6186,0.0114,1.8429
TJX,2018-09-30,2019,2,0.585,0.5319,0.0531,9.9831
TJX,2018-06-30,2019,1,0.48,0.514,-0.034,-6.6148
TJX,2018-03-31,2018,4,0.65,0.6415,0.0085,1.325
TJX,2017-12-31,2018,3,0.5,0.5037,-0.0037,-0.7346
TJX,2017-09-30,2018,2,0.425,0.4242,0.0008,0.1886
TJX,2017-06-30,2018,1,0.39,0.3987,-0.0087,-2.1821
TJX,2017-03-31,2017,4,0.515,0.5057,0.0093,1.839
TJX,2016-12-31,2017,3,0.455,0.4388,0.0162,3.6919
TJX,2016-09-30,2017,2,0.42,0.4092,0.0108,2.6393
TJX,2016-06-30,2017,1,0.38,0.3577,0.0223,6.2343
TJX,2016-03-31,2016,4,0.495,0.4751,0.0199,4.1886
TJX,2015-12-31,2016,3,0.43,0.4259,0.0041,0.9627
TJX,2015-09-30,2016,2,0.4,0.3825,0.0175,4.5752
TSCO,2024-12-31,2024,4,0.44,0.4641,-0.0241,-5.1928
TSCO,2024-09-30,2024,3,0.448,0.4563,-0.0083,-1.819
TSCO,2024-06-30,2024,2,0.786,0.8009,-0.0149,-1.8604
TSCO,2024-03-31,2024,1,0.366,0.3502,0.0158,4.5117
TSCO,2023-12-31,2023,4,0.456,0.4526,0.0034,0.7512
TSCO,2023-09-30,2023,3,0.466,0.4677,-0.0017,-0.3635
TSCO,2023-06-30,2023,2,0.766,0.799,-0.033,-4.1302
TSCO,2023-03-31,2023,1,0.33,0.3495,-0.0195,-5.5794
TSCO,2022-12-31,2022,4,0.486,0.479,0.007,1.4614
TSCO,2022-09-30,2022,3,0.42,0.423,-0.003,-0.7092
TSCO,2022-06-30,2022,2,0.706,0.7154,-0.0094,-1.314
TSCO,2022-03-31,2022,1,0.33,0.2887,0.0413,14.3055
TSCO,2021-12-31,2021,4,0.386,0.3773,0.0087,2.3059
TSCO,2021-09-30,2021,3,0.39,0.3383,0.0517,15.2823
TSCO,2021-06-30,2021,2,0.638,0.603,0.035,5.8043
TSCO,2021-03-31,2021,1,0.31,0.1969,0.1131,57.4403
TSCO,2020-12-31,2020,4,0.328,0.3089,0.0191,6.1832
TSCO,2020-09-30,2020,3,0.324,0.2815,0.0425,15.0977
TSCO,2020-06-30,2020,2,0.58,0.5139,0.0661,12.8624
TSCO,2020-03-31,2020,1,0.142,0.1421,-0.0001,-0.0704
TSCO,2019-12-31,2019,4,0.242,0.2513,-0.0093,-3.7008
TSCO,2019-09-30,2019,3,0.204,0.2103,-0.0063,-2.9957
TSCO,2019-06-30,2019,2,0.36,0.3679,-0.0079,-2.1473
TSCO,2019-03-31,2019,1,0.126,0.1129,0.0131,11.6032
TSCO,2018-12-31,2018,4,0.222,0.2215,0.0005,0.2257
TSCO,2018-09-30,2018,3,0.19,0.1777,0.0123,6.9218
TSCO,2018-06-30,2018,2,0.338,0.3279,0.0101,3.0802
TSCO,2018-03-31,2018,1,0.114,0.1167,-0.0027,-2.3136
TSCO,2017-12-31,2017,4,0.182,0.1777,0.0043,2.4198
TSCO,2017-09-30,2017,3,0.144,0.1387,0.0053,3.8212
TSCO,2017-06-30,2017,2,0.25,0.2584,-0.0084,-3.2508
TSCO,2017-03-31,2017,1,0.092,0.0935,-0.0015,-1.6043
TSCO,2016-12-31,2016,4,0.188,0.1867,0.0013,0.6963
TSCO,2016-09-30,2016,3,0.134,0.1343,-0.0003,-0.2234
TSCO,2016-06-30,2016,2,0.232,0.2358,-0.0038,-1.6115
TSCO,2016-03-31,2016,1,0.1,0.0946,0.0054,5.7082
TSCO,2015-12-31,2015,4,0.164,0.1667,-0.0027,-1.6197
TSCO,2015-09-30,2015,3,0.128,0.1279,0.0001,0.0782
TRV,2024-12-31,2024,4,9.15,6.6948,2.4552,36.6732
TRV,2024-09-30,2024,3,5.24,3.5873,1.6527,46.0709
TRV,2024-06-30,2024,2,2.51,1.9963,0.5137,25.7326
TRV,2024-03-31,2024,1,4.69,4.9468,-0.2568,-5.1912
TRV,2023-12-31,2023,4,7.01,5.1448,1.8652,36.2541
TRV,2023-09-30,2023,3,1.95,3.0368,-1.0868,-35.7877
TRV,2023-06-30,2023,2,0.06,2.1041,-2.0441,-97.1484
TRV,2023-03-31,2023,1,3.21,3.5894,-0.3794,-10.57
TRV,2022-12-31,2022,4,3.4,3.4341,-0.0341,-0.993
TRV,2022-09-30,2022,3,2.2,1.5787,0.6213,39.3552
TRV,2022-06-30,2022,2,2.57,1.9895,0.5805,29.1782
TRV,2022-03-31,2022,1,4.22,3.6411,0.5789,15.899
TRV,2021-12-31,2021,4,5.2,3.8999,1.3001,33.3368
TRV,2021-09-30,2021,3,2.6,1.6854,0.9146,54.266
TRV,2021-06-30,2021,2,3.45,2.4095,1.0405,43.1832
TRV,2021-03-31,2021,1,2.73,2.3909,0.3391,14.1829
TRV,2020-12-31,2020,4,4.91,3.2092,1.7008,52.9976
TRV,2020-09-30,2020,3,3.12,3.0609,0.0591,1.9308
TRV,2020-06-30,2020,2,-0.2,-0.2035,0.0035,1.7199
TRV,2020-03-31,2020,1,2.62,2.8776,-0.2576,-8.9519
TRV,2019-12-31,2019,4,3.32,3.3228,-0.0028,-0.0843
TRV,2019-09-30,2019,3,1.43,2.3746,-0.9446,-39.7793
TRV,2019-06-30,2019,2,2.02,2.3012,-0.2812,-12.2197
TRV,2019-03-31,2019,1,2.83,2.746,0.084,3.059
TRV,2018-12-31,2018,4,2.13,2.0751,0.0549,2.6457
TRV,2018-09-30,2018,3,2.54,2.2829,0.2571,11.262
TRV,2018-06-30,2018,2,1.81,2.4412,-0.6312,-25.8561
TRV,2018-03-31,2018,1,2.46,2.7079,-0.2479,-9.1547
TRV,2017-12-31,2017,4,2.28,1.5268,0.7532,49.3319
TRV,2017-09-30,2017,3,0.91,0.4521,0.4579,101.2829
TRV,2017-06-30,2017,2,1.92,2.1236,-0.2036,-9.5875
TRV,2017-03-31,2017,1,2.95,2.3946,0.5554,23.1939
TRV,2016-12-31,2016,4,3.2,2.7532,0.4468,16.2284
TRV,2016-09-30,2016,3,2.4,2.4064,-0.0064,-0.266
TRV,2016-06-30,2016,2,2.2,2.0941,0.1059,5.0571
TRV,2016-03-31,2016,1,2.33,2.5747,-0.2447,-9.504
TRV,2015-12-31,2015,4,2.9,2.6798,0.2202,8.217
TRV,2015-09-30,2015,3,2.93,2.2971,0.6329,27.5521
TFC,2024-12-31,2024,4,0.91,0.8892,0.0208,2.3392
TFC,2024-09-30,2024,3,0.97,0.9174,0.0526,5.7336
TFC,2024-06-30,2024,2,0.91,0.831,0.079,9.5066
TFC,2024-03-31,2024,1,0.84,0.8026,0.0374,4.6599
TFC,2023-12-31,2023,4,0.91,0.902,0.008,0.8869
TFC,2023-09-30,2023,3,0.84,0.8316,0.0084,1.0101
TFC,2023-06-30,2023,2,0.95,1.0193,-0.0693,-6.7988
TFC,2023-03-31,2023,1,1.09,1.156,-0.066,-5.7093
TFC,2022-12-31,2022,4,1.3,1.2983,0.0017,0.1309
TFC,2022-09-30,2022,3,1.24,1.2482,-0.0082,-0.6569
TFC,2022-06-30,2022,2,1.2,1.1671,0.0329,2.819
TFC,2022-03-31,2022,1,1.23,1.1128,0.1172,10.532
TFC,2021-12-31,2021,4,1.38,1.2711,0.1089,8.5674
TFC,2021-09-30,2021,3,1.42,1.2187,0.2013,16.5176
TFC,2021-06-30,2021,2,1.55,1.1969,0.3531,29.5012
TFC,2021-03-31,2021,1,1.18,1.1247,0.0553,4.9169
TFC,2020-12-31,2020,4,1.18,0.9841,0.1959,19.9065
TFC,2020-09-30,2020,3,0.97,0.9033,0.0667,7.384
